rungroup	foil	ndel	xscol	yscol	status	n_dev	n_core_dev	peak_x	peak_y	center_x	center_y	peak_density	background	shift
rg03_theta12p490_foilpm8	0	1	3	6	accepted	185	135	-2.6274259435369505	2.989862776155099	-2.5970523599089557	2.977585062922018	1.0095713725852498	0.014050695750409814	0.00401563980523326
rg03_theta12p490_foilpm8	0	1	4	1	accepted	69	49	-0.521141530559577	-4.643964301023392	-0.5365280055257579	-4.649735810719659	0.3738352104648111	0.012403625091252448	0.016549978532757952
rg03_theta12p490_foilpm8	0	1	4	2	accepted	152	115	-0.26838740100229225	-3.12730991482899	-0.3289205490838977	-3.1017300377670267	0.9464702504645759	0.012165375092707561	0.013180261501275842
rg03_theta12p490_foilpm8	0	1	4	3	accepted	184	146	-0.26838740100229225	-1.6106555286345872	-0.3059220284623991	-1.6085991908006523	1.0893304448728158	0.011033132522658737	0.009746019576174672
rg03_theta12p490_foilpm8	0	1	4	4	accepted	58	46	-0.1841360244831981	-0.0940011424401852	-0.15722689565367776	-0.08071148703360377	0.4298530679755556	0.010515038809273503	0.013443155752255964
rg03_theta12p490_foilpm8	0	1	4	5	accepted	280	229	-0.09988464796410282	1.3720980975477373	-0.10097998068115456	1.3967248350112176	1.8470707486913551	0.011353202349234905	0.0054216367986284235
rg03_theta12p490_foilpm8	0	1	4	6	accepted	260	195	-0.09988464796410282	2.939307629948619	-0.051140000451724905	2.9433286728715378	1.6167910907472818	0.016242984723374196	0.020095641531083862
rg03_theta12p490_foilpm8	0	1	5	1	accepted	71	45	1.837897011975081	-4.643964301023392	1.8182942030340228	-4.660053192852356	0.38723450347399124	0.01753301888850102	0.004344139436506735
rg03_theta12p490_foilpm8	0	1	5	2	accepted	137	102	2.2591538945705554	-3.07675476862251	2.257344925711356	-3.0929668553189305	0.805835402362602	0.012612049711578725	0.013126127571364095
rg03_theta12p490_foilpm8	0	1	5	3	accepted	179	141	2.4276566476087456	-1.6106555286345872	2.389358824419064	-1.627858771974627	1.030694935159248	0.01795253466979032	0.022782074715746774
rg03_theta12p490_foilpm8	0	1	5	4	accepted	205	160	2.4276566476087456	-0.0940011424401852	2.423641716283164	-0.11214153872620772	1.257208220807257	0.009609850660326442	0.005698747070247449
rg03_theta12p490_foilpm8	0	1	5	5	unstable	14	2	0.7426291172268467	1.4226532437542174	nan	nan	0.3790516349736598	0.006680322266269106	nan
rg03_theta12p490_foilpm8	0	1	5	6	accepted	290	202	2.3434052710896505	2.8887524837421386	2.3812843392388254	2.912248848932963	1.6184920199968158	0.012330190042299492	0.0035597507429559155
rg03_theta12p490_foilpm8	0	1	6	1	accepted	52	31	4.281186931028834	-4.643964301023392	4.142882213407146	-4.662717247367397	0.21676744593084568	0.019075958425273307	0.024159700977746196
rg03_theta12p490_foilpm8	0	1	6	2	accepted	103	78	4.786695190143404	-3.12730991482899	4.770176381717913	-3.1352193082870943	0.6258824611739312	0.009010177611214226	0.015301280174864892
rg03_theta12p490_foilpm8	0	1	6	3	accepted	157	119	4.870946566662498	-1.5601003824281074	4.826165245066748	-1.58380378672365	0.9373420806836681	0.013354156550077951	0.007873523414322308
rg03_theta12p490_foilpm8	0	1	6	4	accepted	184	144	4.9551979431815925	-0.0940011424401852	4.997775371477756	-0.07651907097855018	1.1702726621503945	0.016678498075050528	0.01128594615179911
rg03_theta12p490_foilpm8	0	1	6	5	accepted	225	182	4.9551979431815925	1.4226532437542174	5.002963077887812	1.4312821295796214	1.3897460627631664	0.016546807713370543	0.002302591878432118
rg03_theta12p490_foilpm8	0	1	6	6	accepted	260	203	4.870946566662498	2.8887524837421386	4.859105061787025	2.896503661176316	1.665334700148425	0.01988183649705013	0.0010532452590778481
rg03_theta12p490_foilpm8	0	1	7	1	accepted	19	13	5.629208955334352	-4.947295178262272	5.739672852562243	-4.946467276954885	0.07540858124803304	0.004444041428924758	0.06874870815824194
rg03_theta12p490_foilpm8	0	1	7	2	accepted	77	64	6.97723097963987	-3.12730991482899	6.995104237795952	-3.1355612056110433	0.5364374764123223	0.00776902913492504	0.0081620752562069
rg03_theta12p490_foilpm8	0	1	7	3	accepted	128	102	7.2299851091971545	-1.6106555286345872	7.228305789580455	-1.6057746617848516	0.8577088441674973	0.013305138417448114	0.014066215870549965
rg03_theta12p490_foilpm8	0	1	7	4	accepted	164	126	7.314236485716251	-0.0940011424401852	7.326091137269865	-0.0973691494505618	0.9904988955000924	0.018012172010831086	0.005241953393225856
rg03_theta12p490_foilpm8	0	1	7	5	accepted	187	148	7.398487862235346	1.4226532437542174	7.350602397833358	1.4266746133279682	1.2556960106191406	0.020111088843025596	0.008102754117202918
rg03_theta12p490_foilpm8	0	1	7	6	accepted	200	159	7.14573373267806	2.939307629948619	7.11329396106365	2.9460464392353978	1.3241941145958072	0.009229860519044493	0.007063074325051136
rg03_theta12p490_foilpm8	0	1	8	1	low_stats	0	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	1	8	2	accepted	74	63	8.999264016098149	-3.12730991482899	9.038731927413187	-3.100658698957661	0.4948368945814665	0.001776203476815843	0.013123494600727816
rg03_theta12p490_foilpm8	0	1	8	3	accepted	83	61	9.167766769136339	-1.6106555286345872	9.152388651248144	-1.594767096529407	0.5082549639452333	0.0059909577051564	0.0028307790300871887
rg03_theta12p490_foilpm8	0	1	8	4	accepted	108	76	9.420520898693622	-0.0940011424401852	9.392892960362554	-0.1019328020125617	0.636487292367642	0.007258024560353639	0.010211881522658459
rg03_theta12p490_foilpm8	0	1	8	5	accepted	128	98	9.420520898693622	1.4226532437542174	9.459559839600413	1.418687807159061	0.8114691232380884	0.005451182098343386	0.017837268036460203
rg03_theta12p490_foilpm8	0	1	8	6	low_stats	6	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	2	0	1	low_stats	2	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	2	0	2	accepted	89	67	-10.445550719631294	-3.209806187509095	-10.46032912810226	-3.195403734429183	0.5100440794613608	0.004772301087638752	0.01807200136187042
rg03_theta12p490_foilpm8	0	2	0	3	accepted	147	106	-10.36139368043623	-1.6424119760082743	-10.357948285364307	-1.6362684840053179	0.9310713882305277	0.011470669426692035	0.008764923654382775
rg03_theta12p490_foilpm8	0	2	0	4	accepted	188	148	-10.36139368043623	-0.07501776450745307	-10.368316989043903	-0.06632492566474525	1.0684569265555248	0.015257896250455972	0.012304071630234911
rg03_theta12p490_foilpm8	0	2	0	5	accepted	177	138	-10.529707758826362	1.4923764469933678	-10.503029223545713	1.5002894608926212	0.9118392229622176	0.009467098860958346	0.014505734027226713
rg03_theta12p490_foilpm8	0	2	0	6	low_stats	3	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	2	1	1	accepted	46	36	-7.92083954377933	-4.676078191816314	-7.910659520332045	-4.6575023977334915	0.27659433725063154	0.002618756792185014	0.02070265670139803
rg03_theta12p490_foilpm8	0	2	1	2	accepted	112	83	-8.08915362216946	-3.1086839803154938	-8.053041649641832	-3.1235141114227933	0.699805830111906	0.01258467878499039	0.008003307611106604
rg03_theta12p490_foilpm8	0	2	1	3	accepted	192	130	-8.004996582974396	-1.6424119760082743	-8.000272130422697	-1.6190872747001617	1.078112337118647	0.014807224387017755	0.011207011614266677
rg03_theta12p490_foilpm8	0	2	1	4	accepted	276	206	-8.004996582974396	-0.12557886810425373	-7.980721589117139	-0.1041587344763237	1.670827869249485	0.02293286855574351	0.012430582422987498
rg03_theta12p490_foilpm8	0	2	1	5	accepted	265	201	-7.92083954377933	1.4923764469933678	-7.942924919232044	1.484661324970197	1.6966602468531058	0.018788302842473476	0.006199974882243251
rg03_theta12p490_foilpm8	0	2	1	6	accepted	88	63	-7.92083954377933	3.0597706584941884	-7.9447348736205425	3.0397553249438403	0.5164283918721372	0.0074460213161002785	0.016469905133713287
rg03_theta12p490_foilpm8	0	2	2	1	accepted	59	45	-5.396128367927365	-4.676078191816314	-5.412012531071081	-4.673890288295065	0.38324737212592025	0.0041443152655104756	0.04479952977406033
rg03_theta12p490_foilpm8	0	2	2	2	accepted	168	120	-5.396128367927365	-3.159245083912294	-5.429538573532626	-3.1355750537158262	1.0694162425297946	0.009470181599819678	0.0078018370234621
rg03_theta12p490_foilpm8	0	2	2	3	low_stats	7	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	2	2	4	accepted	288	223	-5.480285407122431	-0.07501776450745307	-5.440224043465519	-0.09408211903024134	1.8626632070363391	0.018834115868890364	0.008041833133436474
rg03_theta12p490_foilpm8	0	2	2	5	accepted	346	259	-5.396128367927365	1.441815343396567	-5.382205380132678	1.460197518675457	2.19396267840954	0.02555928256927614	0.012713842215725387
rg03_theta12p490_foilpm8	0	2	2	6	accepted	236	185	-5.396128367927365	3.0092095548973874	-5.3677902212675646	3.034060155783732	1.5042268720003324	0.011472962129588055	0.015507976101252334
rg03_theta12p490_foilpm8	0	2	3	1	accepted	111	90	-2.7872601528803345	-4.625517088219514	-2.8255502908419237	-4.646972545445944	0.7569392592176818	0.005823158181705427	0.011123715105238425
rg03_theta12p490_foilpm8	0	2	3	2	accepted	189	147	-2.7872601528803345	-3.1086839803154938	-2.8142861309096254	-3.1189409658839415	1.179104440560282	0.022065945822104097	0.00562758190366081
rg03_theta12p490_foilpm8	0	2	3	3	accepted	254	208	-2.7872601528803345	-1.5918508724114735	-2.7857391178492605	-1.5978153331343794	1.5971609787970973	0.020894720037900792	0.010384617213643772
rg03_theta12p490_foilpm8	0	2	3	4	accepted	325	250	-2.7872601528803345	-0.12557886810425373	-2.8357982855287234	-0.10791272147889445	2.0414223847494455	0.022477786623100612	0.0028425329962499064
rg03_theta12p490_foilpm8	0	2	3	5	accepted	424	324	-2.7872601528803345	1.441815343396567	-2.8264348006913522	1.4306489062029493	2.7716536726875414	0.031147743573369663	0.004356073154049066
rg03_theta12p490_foilpm8	0	2	3	6	accepted	385	318	-2.7872601528803345	2.958648451300587	-2.750509017182729	2.973942867817926	2.6541923972438033	0.019372607359165173	0.017551130138399377
rg03_theta12p490_foilpm8	0	2	4	1	accepted	113	93	-0.34670601622343394	-4.625517088219514	-0.3631321509408791	-4.63327143217556	0.7799990721930803	0.011774758042863806	0.008308187129208154
rg03_theta12p490_foilpm8	0	2	4	2	accepted	204	166	-0.26254897702836855	-3.1086839803154938	-0.2853533251290482	-3.0949097022802787	1.3824587698925057	0.020505745818315282	0.0030137461549588993
rg03_theta12p490_foilpm8	0	2	4	3	accepted	295	238	-0.34670601622343394	-1.6424119760082743	-0.3118120932821868	-1.6143631233862183	1.949343744941762	0.01975246757693593	0.005964625221150696
rg03_theta12p490_foilpm8	0	2	4	4	accepted	100	83	-0.26254897702836855	-0.12557886810425373	-0.2837253879430981	-0.10177793530892973	0.7826588628218103	0.018649863791189384	0.0017688463446795465
rg03_theta12p490_foilpm8	0	2	4	5	accepted	417	324	-0.26254897702836855	1.441815343396567	-0.2885125490405918	1.4305181451463191	2.8513137092506398	0.018192823804444806	0.0034360992393815274
rg03_theta12p490_foilpm8	0	2	4	6	accepted	496	400	-0.34670601622343394	2.9080873477037863	-0.33276574399237396	2.9277217338843924	3.585187505947098	0.02490146607344033	0.004652867499195967
rg03_theta12p490_foilpm8	0	2	5	1	accepted	96	80	2.0096910812384	-4.625517088219514	2.0421003180992296	-4.612216008862128	0.6707100584096302	0.009506571412512823	0.013823857761822688
rg03_theta12p490_foilpm8	0	2	5	2	accepted	195	167	2.178005159628531	-3.1086839803154938	2.2106486391411817	-3.1053795370351116	1.2275052557530093	0.01674928887517861	0.008569984521583215
rg03_theta12p490_foilpm8	0	2	5	3	accepted	276	210	2.178005159628531	-1.5918508724114735	2.2299031043009037	-1.6165781830358357	1.7936817597362111	0.023270786875745138	0.006138891292114934
rg03_theta12p490_foilpm8	0	2	5	4	accepted	360	299	2.178005159628531	-0.07501776450745307	2.2132020859176516	-0.09722763106137615	2.454606111845367	0.018673512557028666	0.003129300373013989
rg03_theta12p490_foilpm8	0	2	5	5	unstable	15	0	0.07407917975189315	1.441815343396567	nan	nan	2.019646332454008	0.014790509065033873	nan
rg03_theta12p490_foilpm8	0	2	5	6	accepted	502	405	2.178005159628531	2.9080873477037863	2.1460334523622193	2.926802921125463	3.429549958970277	0.010540513666301446	0.003239204546155287
rg03_theta12p490_foilpm8	0	2	6	1	accepted	62	51	4.4502452178953	-4.625517088219514	4.446233145208852	-4.626477669424426	0.4344894720564563	0.00428268762154298	0.0064172125909444655
rg03_theta12p490_foilpm8	0	2	6	2	accepted	148	116	4.7027163354804955	-3.1086839803154938	4.723875941506402	-3.128045438204248	0.914107401192259	0.016538490662998544	0.01829999340430131
rg03_theta12p490_foilpm8	0	2	6	3	accepted	241	190	4.786873374675562	-1.5918508724114735	4.747870061978456	-1.5967612931809114	1.65105941523893	0.020939797380139933	0.0030317217110829788
rg03_theta12p490_foilpm8	0	2	6	4	accepted	297	238	4.786873374675562	-0.12557886810425373	4.790686858907055	-0.11540062103292131	2.026227095624716	0.025131232769365075	0.004470556085402798
rg03_theta12p490_foilpm8	0	2	6	5	accepted	396	328	4.786873374675562	1.441815343396567	4.784418047866704	1.4215689926809203	2.8012875251343132	0.020052377616915328	0.012193730951889878
rg03_theta12p490_foilpm8	0	2	6	6	accepted	428	362	4.786873374675562	2.958648451300587	4.76572046559865	2.9291580887024242	3.0705274085322793	0.016346247781950755	0.00041902298435850775
rg03_theta12p490_foilpm8	0	2	7	1	accepted	32	29	6.8907993545521995	-4.676078191816314	6.94797849370337	-4.704726188423397	0.21386533506773292	0.0029473490883038457	0.03366879191624333
rg03_theta12p490_foilpm8	0	2	7	2	accepted	118	84	7.143270472137395	-3.159245083912294	7.1637594710797226	-3.134274641893244	0.7616145467483942	0.013220556066364951	0.005613963944532461
rg03_theta12p490_foilpm8	0	2	7	3	accepted	192	160	7.227427511332462	-1.5918508724114735	7.250855901985961	-1.5964044466274436	1.3374295333432076	0.016288418255725443	0.009846971046888506
rg03_theta12p490_foilpm8	0	2	7	4	accepted	243	201	7.3115845505275265	-0.12557886810425373	7.281242788817762	-0.1123926549002789	1.6980690616974292	0.01694730121752734	0.007252551215283404
rg03_theta12p490_foilpm8	0	2	7	5	accepted	299	236	7.395741589722593	1.441815343396567	7.3746116232297805	1.4439219124629425	2.0944219256427354	0.017464478975740716	0.0054189212856843106
rg03_theta12p490_foilpm8	0	2	7	6	accepted	360	297	7.47989862891766	2.958648451300587	7.457251818112369	2.951861268237784	2.3762264930014827	0.009474177428397478	0.003156444596327827
rg03_theta12p490_foilpm8	0	2	8	1	low_stats	1	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	2	8	2	accepted	90	74	9.499667569599229	-3.1086839803154938	9.502373856417137	-3.1132178555611745	0.5944572731842384	0.0025768159551446297	0.017426744507230547
rg03_theta12p490_foilpm8	0	2	8	3	accepted	135	108	9.583824608794297	-1.5918508724114735	9.618130572038508	-1.5974129830461286	0.8880576519876724	0.0066578952972748085	0.007096412323369192
rg03_theta12p490_foilpm8	0	2	8	4	accepted	211	170	9.752138687184427	-0.12557886810425373	9.757630102502318	-0.1302263205469345	1.464722545942076	0.010049720165595726	0.011178839873995226
rg03_theta12p490_foilpm8	0	2	8	5	accepted	235	186	10.088766843964688	1.441815343396567	10.039086321313587	1.4158714017642569	1.4661487584185757	0.0067686199066478835	0.013819086402916883
rg03_theta12p490_foilpm8	0	2	8	6	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	3	0	1	low_stats	1	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	3	0	2	accepted	63	47	-10.4831006591202	-3.11499937190806	-10.449321432784556	-3.0937082444298896	0.430988331942617	0.0027572779624519443	0.011668095970449599
rg03_theta12p490_foilpm8	0	3	0	3	accepted	106	79	-10.314814229223883	-1.5488752956534106	-10.31892847538585	-1.5406070909638812	0.6203704161192786	0.01632546741713122	0.012491884651898613
rg03_theta12p490_foilpm8	0	3	0	4	accepted	136	101	-10.314814229223883	-0.03327135089084584	-10.34600739509425	-0.048876535133002316	0.8585252434806957	0.01802730154942754	0.0027206976925706465
rg03_theta12p490_foilpm8	0	3	0	5	accepted	197	146	-10.4831006591202	1.4318124623796336	-10.501891398890098	1.4241746036873948	1.319347622001738	0.014213332958893226	0.014692704761676998
rg03_theta12p490_foilpm8	0	3	1	1	low_stats	4	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	3	1	2	accepted	90	74	-7.9588042106754395	-3.0644792404159746	-7.91601969912612	-3.0794785628547325	0.6160126616116794	0.006306538323519153	0.0036037973511326335
rg03_theta12p490_foilpm8	0	3	1	3	accepted	163	123	-7.874660995727281	-1.5488752956534106	-7.872789095048019	-1.5611965007303235	1.056938237638267	0.017473988893690756	0.0030569486218635787
rg03_theta12p490_foilpm8	0	3	1	4	accepted	204	153	-7.874660995727281	-0.08379148238293127	-7.9260336606932995	-0.07311371695820995	1.319214180904011	0.030688106523297926	0.003997463286244744
rg03_theta12p490_foilpm8	0	3	1	5	accepted	282	206	-7.9588042106754395	1.4318124623796336	-7.988103860000229	1.448884150449823	1.6669366534370256	0.04657208937615645	0.009317571391333417
rg03_theta12p490_foilpm8	0	3	1	6	accepted	276	209	-7.9588042106754395	2.9474164071421978	-7.962203741860416	2.9406321715912136	1.8184444518638665	0.02061059633921453	0.011021118426528002
rg03_theta12p490_foilpm8	0	3	2	1	accepted	37	30	-5.266221332334361	-4.681123448162711	-5.334227770178157	-4.6556673233759405	0.21405851144352936	0.0020112381714120007	0.02964299212391682
rg03_theta12p490_foilpm8	0	3	2	2	accepted	110	83	-5.350364547282519	-3.11499937190806	-5.372956063051571	-3.117971359805496	0.6871400014963879	0.011102371311036871	0.004853198355681256
rg03_theta12p490_foilpm8	0	3	2	3	low_stats	5	0	nan	nan	nan	nan	nan	nan	nan
rg03_theta12p490_foilpm8	0	3	2	4	accepted	249	191	-5.350364547282519	-0.03327135089084584	-5.366145646212106	-0.05579226538972599	1.5565824852041066	0.026779900408805523	0.003574457660359348
rg03_theta12p490_foilpm8	0	3	2	5	accepted	348	261	-5.350364547282519	1.482332593871719	-5.35231666920507	1.4624606842978294	2.197444903348084	0.05049288314673846	0.006683191984855754
rg03_theta12p490_foilpm8	0	3	2	6	accepted	401	284	-5.350364547282519	2.9474164071421978	-5.347662051639691	2.9493948240129724	2.581571175362642	0.0332744895330701	0.00278701996542885
rg03_theta12p490_foilpm8	0	3	3	1	accepted	67	50	-2.8260680988377596	-4.630603316670625	-2.8425698822440566	-4.619000817996753	0.4315838044335057	0.010107232763686412	0.01840540688102975
rg03_theta12p490_foilpm8	0	3	3	2	accepted	156	121	-2.8260680988377596	-3.11499937190806	-2.8594765453148425	-3.095672822370908	1.0651349617902903	0.020373109244042176	0.0065307738578475934
rg03_theta12p490_foilpm8	0	3	3	3	accepted	235	177	-2.8260680988377596	-1.5488752956534106	-2.8417581047083815	-1.5609914004066332	1.4249134424740446	0.028805182917354573	0.006343878193070133
