pool	rungroup	zfoil	delta_low	delta_high	xscol	yscol	available	fit	surplus
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	6	216	172	44
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	6	7	296	236	60
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	2	13	10	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	3	43	34	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	4	66	52	14
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	5	112	89	23
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	6	172	137	35
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	7	7	222	177	45
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	3	36	28	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	4	54	43	11
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	5	73	58	15
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	0.0	5.0	8	6	118	94	24
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	4	24	19	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	5	46	36	10
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	0	6	63	50	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	3	18	14	4
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	4	29	23	6
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	5	83	66	17
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	6	128	102	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	1	7	128	102	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	2	18	14	4
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	4	60	48	12
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	5	96	76	20
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	6	138	110	28
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	2	7	207	165	42
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	2	15	12	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	3	42	33	9
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	4	78	62	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	5	136	108	28
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	6	192	153	39
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	3	7	265	212	53
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	2	17	13	4
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	3	29	23	6
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	4	23	18	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	5	126	100	26
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	6	212	169	43
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	4	7	278	222	56
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	2	11	8	3
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	3	39	31	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	4	76	60	16
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	6	186	148	38
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	5	7	270	216	54
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	2	10	8	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	3	25	20	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	4	51	40	11
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	5	101	80	21
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	6	171	136	35
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	6	7	242	193	49
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	2	6	4	2
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	3	31	24	7
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	4	30	24	6
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	5	63	50	13
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	6	113	90	23
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	7	7	159	127	32
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	4	23	18	5
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	5	39	31	8
rg03_theta12p490_foilpm8	rg03_theta12p490_foilpm8	8.0	5.0	10.0	8	6	62	49	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	2	8	6	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	3	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	4	18	14	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	0	5	13	10	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	3	19	15	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	4	24	19	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	1	5	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	2	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	4	20	16	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	5	18	14	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	2	6	17	13	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	2	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	3	34	27	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	4	34	27	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	5	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	3	6	36	28	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	2	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	3	22	17	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	4	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	5	38	30	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	4	6	45	36	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	2	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	3	22	17	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	4	36	28	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	5	6	35	28	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	2	7	5	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	3	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	4	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	5	41	32	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	6	6	41	32	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	3	13	10	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	4	14	11	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	5	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	7	6	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-10.0	-8.0	8	5	11	8	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	2	11	8	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	3	21	16	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	4	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	0	5	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	2	19	15	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	3	32	25	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	4	40	32	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	5	53	42	11
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	1	6	19	15	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	1	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	2	18	14	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	4	48	38	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	5	54	43	11
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	2	6	56	44	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	2	27	21	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	3	32	25	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	4	61	48	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	5	84	67	17
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	3	6	76	60	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	1	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	2	30	24	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	3	39	31	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	4	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	5	70	56	14
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	4	6	90	72	18
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	5	1	10	8	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	5	2	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	5	3	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	5	4	64	51	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	5	6	88	70	18
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	6	2	27	21	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	6	3	22	17	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	6	4	68	54	14
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	6	5	63	50	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	6	6	76	60	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	7	2	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	7	3	28	22	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	7	4	38	30	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	7	5	49	39	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	7	6	60	48	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	8	2	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	8	3	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	8	4	27	21	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-8.0	-5.0	8	5	36	28	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	0	2	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	0	3	33	26	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	0	4	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	0	5	47	37	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	1	2	22	17	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	1	3	25	20	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	1	4	48	38	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	1	5	79	63	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	1	6	52	41	11
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	2	1	17	13	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	2	2	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	2	4	60	48	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	2	5	75	60	15
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	2	6	93	74	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	1	17	13	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	2	32	25	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	3	53	42	11
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	4	78	62	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	5	95	76	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	3	6	153	122	31
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	1	19	15	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	2	39	31	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	3	61	48	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	4	18	14	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	5	127	101	26
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	4	6	136	108	28
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	5	1	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	5	2	33	26	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	5	3	48	38	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	5	4	85	68	17
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	5	6	149	119	30
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	1	13	10	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	2	23	18	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	3	56	44	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	4	79	63	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	5	83	66	17
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	6	6	133	106	27
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	7	2	25	20	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	7	3	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	7	4	61	48	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	7	5	79	63	16
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	7	6	95	76	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	8	2	11	8	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	8	3	28	22	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	8	4	33	26	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	-5.0	0.0	8	5	62	49	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	0	3	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	0	4	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	0	5	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	1	3	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	1	4	24	19	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	1	5	43	34	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	1	6	61	48	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	2	2	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	2	4	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	2	5	65	52	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	2	6	86	68	18
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	1	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	2	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	3	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	4	47	37	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	5	90	72	18
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	3	6	120	96	24
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	1	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	2	21	16	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	3	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	4	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	5	60	48	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	4	6	109	87	22
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	5	1	10	8	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	5	2	19	15	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	5	3	27	21	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	5	4	42	33	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	5	6	99	79	20
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	6	2	8	6	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	6	3	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	6	4	39	31	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	6	5	61	48	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	6	6	91	72	19
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	7	2	8	6	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	7	3	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	7	4	34	27	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	7	5	43	34	9
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	7	6	63	50	13
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	8	3	14	11	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	8	4	21	16	5
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	0.0	5.0	8	5	36	28	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	0	5	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	1	4	18	14	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	1	5	26	20	6
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	1	6	38	30	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	2	4	17	13	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	2	5	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	2	6	48	38	10
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	3	4	16	12	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	3	5	37	29	8
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	3	6	54	43	11
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	4	2	8	6	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	4	3	12	9	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	4	4	10	8	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	4	5	34	27	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	4	6	56	44	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	5	3	15	12	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	5	4	20	16	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	5	6	59	47	12
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	6	3	10	8	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	6	4	11	8	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	6	5	31	24	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	6	6	34	27	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	7	4	11	8	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	7	5	17	13	4
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	7	6	33	26	7
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	8	4	9	7	2
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	-3.0	5.0	10.0	8	5	14	11	3
rg04_theta15p195_foilpm3	rg04_theta15p195_foilpm3	3.0	-10.0	-8.0	0	3	11	8	3
