pool	subset	target	model	reference	comparison	metric	value	reference_value	change	percent_change
protected_core	outside_gmm	xptar	core	old	starting	p90	2.4192011362593604	2.4106639610207963	0.00853717523856412	0.35414206943007454
protected_core	outside_gmm	xptar	core	old	starting	cell_mse	2.710040081129996	3.818018540299526	-1.10797845916953	-29.0197244323127
protected_core	outside_gmm	xptar	core	gmm	previous	bias	0.40973515548545963	0.31911403681214523	0.0906211186733144	
protected_core	outside_gmm	xptar	core	gmm	previous	spread	1.4282638746136067	1.4864340748165574	-0.05817020020295072	-3.913405995494923
protected_core	outside_gmm	xptar	core	gmm	previous	rms	1.4858736800842012	1.520302610425404	-0.03442893034120287	-2.2646103548798813
protected_core	outside_gmm	xptar	core	gmm	previous	median	1.014406124252989	1.0240699928555537	-0.00966386860256474	-0.9436726659295736
protected_core	outside_gmm	xptar	core	gmm	previous	p90	2.4192011362593604	2.4530240473381753	-0.033822911078814855	-1.3788250920539036
protected_core	outside_gmm	xptar	core	gmm	previous	cell_mse	2.710040081129996	3.129986533538575	-0.419946452408579	-13.416877290325358
protected_core	outside_gmm	xptar	enet	old	starting	bias	0.4082137812981834	-0.21253066863400288	0.6207444499321864	
protected_core	outside_gmm	xptar	enet	old	starting	spread	1.4831530528218908	1.5004948606036108	-0.01734180778172001	-1.1557392322386173
protected_core	outside_gmm	xptar	enet	old	starting	rms	1.5383047387746862	1.515471580666515	0.022833158108171103	1.5066701612529654
protected_core	outside_gmm	xptar	enet	old	starting	median	1.0426756409675462	1.0101086377973307	0.032567003170215436	3.2241089672524703
protected_core	outside_gmm	xptar	enet	old	starting	p90	2.507320772675381	2.4106639610207963	0.09665681165458473	4.009551443812831
protected_core	outside_gmm	xptar	enet	old	starting	cell_mse	3.0076344442550345	3.818018540299526	-0.8103840960444915	-21.225253033499314
protected_core	outside_gmm	xptar	enet	core	previous	bias	0.4082137812981834	0.40973515548545963	-0.0015213741872762143	
protected_core	outside_gmm	xptar	enet	core	previous	spread	1.4831530528218908	1.4282638746136067	0.054889178208284095	3.8430698405176322
protected_core	outside_gmm	xptar	enet	core	previous	rms	1.5383047387746862	1.4858736800842012	0.05243105869048503	3.5286349972572184
protected_core	outside_gmm	xptar	enet	core	previous	median	1.0426756409675462	1.014406124252989	0.02826951671455724	2.7868046178620043
protected_core	outside_gmm	xptar	enet	core	previous	p90	2.507320772675381	2.4192011362593604	0.08811963641602061	3.6425097150984964
protected_core	outside_gmm	xptar	enet	core	previous	cell_mse	3.0076344442550345	2.710040081129996	0.2975943631250386	10.981179400156748
protected_core	outside_gmm	xptar	beam	old	starting	bias	0.4111217392739427	-0.21253066863400288	0.6236524079079455	
protected_core	outside_gmm	xptar	beam	old	starting	spread	1.4332857912901702	1.5004948606036108	-0.06720906931344062	-4.479126925260124
protected_core	outside_gmm	xptar	beam	old	starting	rms	1.4910832451670568	1.515471580666515	-0.02438833549945829	-1.6092901912903024
protected_core	outside_gmm	xptar	beam	old	starting	median	1.0173010214157936	1.0101086377973307	0.007192383618462861	0.7120406013106484
protected_core	outside_gmm	xptar	beam	old	starting	p90	2.431370449290586	2.4106639610207963	0.020706488269789602	0.8589537407371228
protected_core	outside_gmm	xptar	beam	old	starting	cell_mse	2.7374485993252993	3.818018540299526	-1.0805699409742267	-28.301851590523064
protected_core	outside_gmm	xptar	beam	enet	previous	bias	0.4111217392739427	0.4082137812981834	0.0029079579757592677	
protected_core	outside_gmm	xptar	beam	enet	previous	spread	1.4332857912901702	1.4831530528218908	-0.04986726153172061	-3.362246494847021
protected_core	outside_gmm	xptar	beam	enet	previous	rms	1.4910832451670568	1.5383047387746862	-0.047221493607629395	-3.069709948709054
protected_core	outside_gmm	xptar	beam	enet	previous	median	1.0173010214157936	1.0426756409675462	-0.025374619551752575	-2.433606248651432
protected_core	outside_gmm	xptar	beam	enet	previous	p90	2.431370449290586	2.507320772675381	-0.07595032338479513	-3.0291426694381007
protected_core	outside_gmm	xptar	beam	enet	previous	cell_mse	2.7374485993252993	3.0076344442550345	-0.2701858449297352	-8.9833339103369
protected_core	outside_gmm	ytar	old	old	starting	bias	0.027188430430294796	0.027188430430294796	0.0	
protected_core	outside_gmm	ytar	old	old	starting	spread	0.13492070554307994	0.13492070554307994	0.0	0.0
protected_core	outside_gmm	ytar	old	old	starting	rms	0.13763287228531368	0.13763287228531368	0.0	0.0
protected_core	outside_gmm	ytar	old	old	starting	median	0.0903630681303183	0.0903630681303183	0.0	0.0
protected_core	outside_gmm	ytar	old	old	starting	p90	0.22078619491425386	0.22078619491425386	0.0	0.0
protected_core	outside_gmm	ytar	old	old	starting	cell_mse	0.025670080544892792	0.025670080544892792	0.0	0.0
protected_core	outside_gmm	ytar	gmm	old	starting	bias	0.009235141868697727	0.027188430430294796	-0.01795328856159707	
protected_core	outside_gmm	ytar	gmm	old	starting	spread	0.13314562008569827	0.13492070554307994	-0.00177508545738167	-1.3156508856343674
protected_core	outside_gmm	ytar	gmm	old	starting	rms	0.13346551612060725	0.13763287228531368	-0.004167356164706426	-3.027878511513926
protected_core	outside_gmm	ytar	gmm	old	starting	median	0.08917255465694715	0.0903630681303183	-0.001190513473371152	-1.3174779232310252
protected_core	outside_gmm	ytar	gmm	old	starting	p90	0.21713734680722083	0.22078619491425386	-0.0036488481070330314	-1.6526613488900943
protected_core	outside_gmm	ytar	gmm	old	starting	cell_mse	0.023513974694669555	0.025670080544892792	-0.0021561058502232375	-8.399295227970004
protected_core	outside_gmm	ytar	gmm	old	previous	bias	0.009235141868697727	0.027188430430294796	-0.01795328856159707	
protected_core	outside_gmm	ytar	gmm	old	previous	spread	0.13314562008569827	0.13492070554307994	-0.00177508545738167	-1.3156508856343674
protected_core	outside_gmm	ytar	gmm	old	previous	rms	0.13346551612060725	0.13763287228531368	-0.004167356164706426	-3.027878511513926
protected_core	outside_gmm	ytar	gmm	old	previous	median	0.08917255465694715	0.0903630681303183	-0.001190513473371152	-1.3174779232310252
protected_core	outside_gmm	ytar	gmm	old	previous	p90	0.21713734680722083	0.22078619491425386	-0.0036488481070330314	-1.6526613488900943
protected_core	outside_gmm	ytar	gmm	old	previous	cell_mse	0.023513974694669555	0.025670080544892792	-0.0021561058502232375	-8.399295227970004
protected_core	outside_gmm	ytar	core	old	starting	bias	0.01530686425260161	0.027188430430294796	-0.011881566177693186	
protected_core	outside_gmm	ytar	core	old	starting	spread	0.1314151978688448	0.13492070554307994	-0.003505507674235131	-2.5981984456165064
protected_core	outside_gmm	ytar	core	old	starting	rms	0.13230364440995268	0.13763287228531368	-0.005329227875360998	-3.8720603492990224
protected_core	outside_gmm	ytar	core	old	starting	median	0.08795552241394544	0.0903630681303183	-0.002407545716372861	-2.664302757959469
protected_core	outside_gmm	ytar	core	old	starting	p90	0.2158780462390099	0.22078619491425386	-0.004908148675243945	-2.2230324124885237
protected_core	outside_gmm	ytar	core	old	starting	cell_mse	0.02252569463667786	0.025670080544892792	-0.0031443859082149334	-12.249224939968206
protected_core	outside_gmm	ytar	core	gmm	previous	bias	0.01530686425260161	0.009235141868697727	0.0060717223839038825	
protected_core	outside_gmm	ytar	core	gmm	previous	spread	0.1314151978688448	0.13314562008569827	-0.001730422216853461	-1.2996463689452842
protected_core	outside_gmm	ytar	core	gmm	previous	rms	0.13230364440995268	0.13346551612060725	-0.0011618717106545717	-0.8705407542159649
protected_core	outside_gmm	ytar	core	gmm	previous	median	0.08795552241394544	0.08917255465694715	-0.0012170322430017089	-1.3648058505037919
protected_core	outside_gmm	ytar	core	gmm	previous	p90	0.2158780462390099	0.21713734680722083	-0.0012593005682109137	-0.5799557684238232
protected_core	outside_gmm	ytar	core	gmm	previous	cell_mse	0.02252569463667786	0.023513974694669555	-0.0009882800579916959	-4.202947697378157
protected_core	outside_gmm	ytar	enet	old	starting	bias	0.011981986821140904	0.027188430430294796	-0.015206443609153892	
protected_core	outside_gmm	ytar	enet	old	starting	spread	0.13255391413478074	0.13492070554307994	-0.002366791408299207	-1.7542091844038654
protected_core	outside_gmm	ytar	enet	old	starting	rms	0.13309435810969905	0.13763287228531368	-0.0045385141756146274	-3.2975510139803377
protected_core	outside_gmm	ytar	enet	old	starting	median	0.08874977596998943	0.0903630681303183	-0.0016132921603288775	-1.7853446033973208
protected_core	outside_gmm	ytar	enet	old	starting	p90	0.2164613744940634	0.22078619491425386	-0.004324820420190445	-1.9588273722775384
protected_core	outside_gmm	ytar	enet	old	starting	cell_mse	0.023214421487102784	0.025670080544892792	-0.002455659057790008	-9.56623043506023
protected_core	outside_gmm	ytar	enet	core	previous	bias	0.011981986821140904	0.01530686425260161	-0.003324877431460706	
protected_core	outside_gmm	ytar	enet	core	previous	spread	0.13255391413478074	0.1314151978688448	0.001138716265935924	0.8665027214526555
protected_core	outside_gmm	ytar	enet	core	previous	rms	0.13309435810969905	0.13230364440995268	0.0007907136997463704	0.5976507323534275
protected_core	outside_gmm	ytar	enet	core	previous	median	0.08874977596998943	0.08795552241394544	0.0007942535560439834	0.9030172685530635
protected_core	outside_gmm	ytar	enet	core	previous	p90	0.2164613744940634	0.2158780462390099	0.0005833282550535002	0.2702119392018476
protected_core	outside_gmm	ytar	enet	core	previous	cell_mse	0.023214421487102784	0.02252569463667786	0.0006887268504249255	3.0575165895372347
protected_core	outside_gmm	ytar	beam	old	starting	bias	0.014489024315503368	0.027188430430294796	-0.012699406114791428	
protected_core	outside_gmm	ytar	beam	old	starting	spread	0.13145880370976243	0.13492070554307994	-0.0034619018333175156	-2.565878839265434
protected_core	outside_gmm	ytar	beam	old	starting	rms	0.13225486342065876	0.13763287228531368	-0.005378008864654921	-3.9075031824564954
protected_core	outside_gmm	ytar	beam	old	starting	median	0.08810073348369843	0.0903630681303183	-0.0022623346466198735	-2.503605392589392
protected_core	outside_gmm	ytar	beam	old	starting	p90	0.2158480743594473	0.22078619491425386	-0.004938120554806552	-2.2366074820594495
protected_core	outside_gmm	ytar	beam	old	starting	cell_mse	0.02270513690839599	0.025670080544892792	-0.002964943636496801	-11.550192183119945
protected_core	outside_gmm	ytar	beam	enet	previous	bias	0.014489024315503368	0.011981986821140904	0.0025070374943624643	
protected_core	outside_gmm	ytar	beam	enet	previous	spread	0.13145880370976243	0.13255391413478074	-0.0010951104250183086	-0.8261622692671278
protected_core	outside_gmm	ytar	beam	enet	previous	rms	0.13225486342065876	0.13309435810969905	-0.0008394946890402932	-0.6307515216748438
protected_core	outside_gmm	ytar	beam	enet	previous	median	0.08810073348369843	0.08874977596998943	-0.000649042486290996	-0.7313173235619974
protected_core	outside_gmm	ytar	beam	enet	previous	p90	0.2158480743594473	0.2164613744940634	-0.0006133001346161071	-0.28333005648216725
protected_core	outside_gmm	ytar	beam	enet	previous	cell_mse	0.02270513690839599	0.023214421487102784	-0.000509284578706793	-2.193828431131639
protected_core	outside_gmm	yptar	old	old	starting	bias	-0.051039814270828	-0.051039814270828	0.0	
protected_core	outside_gmm	yptar	old	old	starting	spread	1.0211936595704671	1.0211936595704671	0.0	0.0
protected_core	outside_gmm	yptar	old	old	starting	rms	1.0224683628297375	1.0224683628297375	0.0	0.0
protected_core	outside_gmm	yptar	old	old	starting	median	0.6969029192351451	0.6969029192351451	0.0	0.0
protected_core	outside_gmm	yptar	old	old	starting	p90	1.6758717386017041	1.6758717386017041	0.0	0.0
protected_core	outside_gmm	yptar	old	old	starting	cell_mse	1.201220222194302	1.201220222194302	0.0	0.0
protected_core	outside_gmm	yptar	gmm	old	starting	bias	0.0038617136563234913	-0.051039814270828	0.05490152792715149	
protected_core	outside_gmm	yptar	gmm	old	starting	spread	1.0153720654466134	1.0211936595704671	-0.005821594123853746	-0.5700773863306585
protected_core	outside_gmm	yptar	gmm	old	starting	rms	1.0153794089510015	1.0224683628297375	-0.007088953878735982	-0.6933176747999203
protected_core	outside_gmm	yptar	gmm	old	starting	median	0.6975101777743752	0.6969029192351451	0.0006072585392300489	0.08713674781224423
protected_core	outside_gmm	yptar	gmm	old	starting	p90	1.6669600114629453	1.6758717386017041	-0.008911727138758874	-0.5317666581211355
protected_core	outside_gmm	yptar	gmm	old	starting	cell_mse	1.156910737061223	1.201220222194302	-0.044309485133078974	-3.688706226751459
protected_core	outside_gmm	yptar	gmm	old	previous	bias	0.0038617136563234913	-0.051039814270828	0.05490152792715149	
protected_core	outside_gmm	yptar	gmm	old	previous	spread	1.0153720654466134	1.0211936595704671	-0.005821594123853746	-0.5700773863306585
protected_core	outside_gmm	yptar	gmm	old	previous	rms	1.0153794089510015	1.0224683628297375	-0.007088953878735982	-0.6933176747999203
protected_core	outside_gmm	yptar	gmm	old	previous	median	0.6975101777743752	0.6969029192351451	0.0006072585392300489	0.08713674781224423
protected_core	outside_gmm	yptar	gmm	old	previous	p90	1.6669600114629453	1.6758717386017041	-0.008911727138758874	-0.5317666581211355
protected_core	outside_gmm	yptar	gmm	old	previous	cell_mse	1.156910737061223	1.201220222194302	-0.044309485133078974	-3.688706226751459
protected_core	outside_gmm	yptar	core	old	starting	bias	-0.007736881543251803	-0.051039814270828	0.043302932727576196	
protected_core	outside_gmm	yptar	core	old	starting	spread	1.0070320544463949	1.0211936595704671	-0.014161605124072274	-1.3867697856671857
protected_core	outside_gmm	yptar	core	old	starting	rms	1.0070617746784658	1.0224683628297375	-0.015406588151271716	-1.506803409411428
protected_core	outside_gmm	yptar	core	old	starting	median	0.6911236309468999	0.6969029192351451	-0.0057792882882452545	-0.8292816874103548
protected_core	outside_gmm	yptar	core	old	starting	p90	1.6521840430210728	1.6758717386017041	-0.02368769558063133	-1.413455160977628
protected_core	outside_gmm	yptar	core	old	starting	cell_mse	1.136660298301164	1.201220222194302	-0.06455992389313803	-5.374528558568937
protected_core	outside_gmm	yptar	core	gmm	previous	bias	-0.007736881543251803	0.0038617136563234913	-0.011598595199575294	
protected_core	outside_gmm	yptar	core	gmm	previous	spread	1.0070320544463949	1.0153720654466134	-0.008340011000218528	-0.8213748717373015
protected_core	outside_gmm	yptar	core	gmm	previous	rms	1.0070617746784658	1.0153794089510015	-0.008317634272535734	-0.8191651513919096
protected_core	outside_gmm	yptar	core	gmm	previous	median	0.6911236309468999	0.6975101777743752	-0.0063865468274753034	-0.9156205932153716
protected_core	outside_gmm	yptar	core	gmm	previous	p90	1.6521840430210728	1.6669600114629453	-0.014775968441872456	-0.8864020936473982
protected_core	outside_gmm	yptar	core	gmm	previous	cell_mse	1.136660298301164	1.156910737061223	-0.020250438760059053	-1.7503890413792078
protected_core	outside_gmm	yptar	enet	old	starting	bias	-0.007711145815709596	-0.051039814270828	0.0433286684551184	
protected_core	outside_gmm	yptar	enet	old	starting	spread	1.0124198478380855	1.0211936595704671	-0.008773811732381676	-0.8591721707391087
protected_core	outside_gmm	yptar	enet	old	starting	rms	1.012449213573838	1.0224683628297375	-0.010019149255899418	-0.9798982169160642
protected_core	outside_gmm	yptar	enet	old	starting	median	0.6954310493367273	0.6969029192351451	-0.0014718698984178546	-0.21120156879715912
