rungroup	entry	zfoil	delta_low	delta_high	xscol	yscol	foil	ndel
rg05_theta12p495_foilpm3	5755	-3.0	0.0	5.0	4	3	0	3
rg05_theta12p495_foilpm3	5760	-3.0	-10.0	-8.0	4	3	0	0
rg05_theta12p495_foilpm3	5768	3.0	-8.0	-5.0	8	6	1	1
rg05_theta12p495_foilpm3	5792	-3.0	5.0	10.0	4	2	0	4
rg05_theta12p495_foilpm3	5793	3.0	0.0	5.0	3	2	1	3
rg05_theta12p495_foilpm3	5798	3.0	-10.0	-8.0	4	5	1	0
rg05_theta12p495_foilpm3	5811	-3.0	5.0	10.0	7	6	0	4
rg05_theta12p495_foilpm3	5823	3.0	0.0	5.0	5	3	1	3
rg05_theta12p495_foilpm3	5829	-3.0	-8.0	-5.0	8	4	0	1
rg05_theta12p495_foilpm3	5836	3.0	-8.0	-5.0	0	4	1	1
rg05_theta12p495_foilpm3	5840	3.0	0.0	5.0	2	6	1	3
rg05_theta12p495_foilpm3	5853	-3.0	5.0	10.0	8	4	0	4
rg05_theta12p495_foilpm3	5865	3.0	0.0	5.0	8	5	1	3
rg05_theta12p495_foilpm3	5885	3.0	5.0	10.0	7	5	1	4
rg05_theta12p495_foilpm3	5891	-3.0	-5.0	0.0	7	5	0	2
rg05_theta12p495_foilpm3	5903	3.0	-10.0	-8.0	1	3	1	0
rg05_theta12p495_foilpm3	5907	-3.0	5.0	10.0	6	5	0	4
rg05_theta12p495_foilpm3	5926	3.0	-8.0	-5.0	1	5	1	1
rg05_theta12p495_foilpm3	5950	3.0	5.0	10.0	7	3	1	4
rg05_theta12p495_foilpm3	5965	-3.0	-5.0	0.0	5	3	0	2
rg05_theta12p495_foilpm3	5969	3.0	-5.0	0.0	1	5	1	2
rg05_theta12p495_foilpm3	5986	-3.0	-8.0	-5.0	4	2	0	1
rg05_theta12p495_foilpm3	5988	3.0	-8.0	-5.0	8	5	1	1
rg05_theta12p495_foilpm3	5989	3.0	5.0	10.0	7	6	1	4
rg05_theta12p495_foilpm3	6000	-3.0	-5.0	0.0	7	5	0	2
rg05_theta12p495_foilpm3	6016	-3.0	0.0	5.0	6	3	0	3
rg05_theta12p495_foilpm3	6020	-3.0	5.0	10.0	7	6	0	4
rg05_theta12p495_foilpm3	6025	3.0	5.0	10.0	4	3	1	4
rg05_theta12p495_foilpm3	6034	3.0	-8.0	-5.0	0	5	1	1
rg05_theta12p495_foilpm3	6064	-3.0	0.0	5.0	6	2	0	3
rg05_theta12p495_foilpm3	6068	3.0	-8.0	-5.0	6	5	1	1
rg05_theta12p495_foilpm3	6077	-3.0	-5.0	0.0	4	1	0	2
rg05_theta12p495_foilpm3	6081	-3.0	5.0	10.0	5	6	0	4
rg05_theta12p495_foilpm3	6093	3.0	-5.0	0.0	8	6	1	2
rg05_theta12p495_foilpm3	6094	3.0	-8.0	-5.0	4	6	1	1
rg05_theta12p495_foilpm3	6110	3.0	-10.0	-8.0	3	3	1	0
rg05_theta12p495_foilpm3	6122	3.0	5.0	10.0	1	6	1	4
rg05_theta12p495_foilpm3	6142	-3.0	-5.0	0.0	0	2	0	2
rg05_theta12p495_foilpm3	6149	-3.0	-10.0	-8.0	1	5	0	0
rg05_theta12p495_foilpm3	6164	3.0	-5.0	0.0	4	2	1	2
rg05_theta12p495_foilpm3	6230	3.0	5.0	10.0	1	5	1	4
rg05_theta12p495_foilpm3	6238	-3.0	0.0	5.0	6	5	0	3
rg05_theta12p495_foilpm3	6289	-3.0	0.0	5.0	2	6	0	3
rg05_theta12p495_foilpm3	6290	-3.0	-5.0	0.0	2	4	0	2
rg05_theta12p495_foilpm3	6294	3.0	-5.0	0.0	6	7	1	2
rg05_theta12p495_foilpm3	6297	3.0	-5.0	0.0	2	6	1	2
rg05_theta12p495_foilpm3	6322	-3.0	-5.0	0.0	3	5	0	2
rg05_theta12p495_foilpm3	6324	3.0	0.0	5.0	1	5	1	3
rg05_theta12p495_foilpm3	6326	3.0	-8.0	-5.0	1	5	1	1
rg05_theta12p495_foilpm3	6331	3.0	-8.0	-5.0	1	6	1	1
rg05_theta12p495_foilpm3	6350	3.0	-5.0	0.0	3	5	1	2
rg05_theta12p495_foilpm3	6370	-3.0	-10.0	-8.0	2	4	0	0
rg05_theta12p495_foilpm3	6378	-3.0	-5.0	0.0	4	6	0	2
rg05_theta12p495_foilpm3	6396	3.0	-5.0	0.0	7	5	1	2
rg05_theta12p495_foilpm3	6405	3.0	-5.0	0.0	2	2	1	2
rg05_theta12p495_foilpm3	6409	-3.0	-5.0	0.0	7	2	0	2
rg05_theta12p495_foilpm3	6416	3.0	-5.0	0.0	6	2	1	2
rg05_theta12p495_foilpm3	6425	-3.0	0.0	5.0	2	1	0	3
rg05_theta12p495_foilpm3	6430	-3.0	-8.0	-5.0	6	6	0	1
rg05_theta12p495_foilpm3	6434	-3.0	-5.0	0.0	8	4	0	2
rg05_theta12p495_foilpm3	6436	3.0	-5.0	0.0	7	4	1	2
rg05_theta12p495_foilpm3	6442	-3.0	0.0	5.0	0	3	0	3
rg05_theta12p495_foilpm3	6459	-3.0	-5.0	0.0	7	6	0	2
rg05_theta12p495_foilpm3	6466	-3.0	-5.0	0.0	4	5	0	2
rg05_theta12p495_foilpm3	6474	3.0	-5.0	0.0	7	4	1	2
rg05_theta12p495_foilpm3	6483	3.0	-5.0	0.0	2	5	1	2
rg05_theta12p495_foilpm3	6485	3.0	-5.0	0.0	3	2	1	2
rg05_theta12p495_foilpm3	6498	3.0	0.0	5.0	3	3	1	3
rg05_theta12p495_foilpm3	6512	-3.0	-5.0	0.0	5	4	0	2
rg05_theta12p495_foilpm3	6526	-3.0	0.0	5.0	1	4	0	3
rg05_theta12p495_foilpm3	6534	-3.0	-10.0	-8.0	2	6	0	0
rg05_theta12p495_foilpm3	6547	-3.0	0.0	5.0	5	2	0	3
rg05_theta12p495_foilpm3	6559	-3.0	0.0	5.0	1	5	0	3
rg05_theta12p495_foilpm3	6568	3.0	-8.0	-5.0	2	5	1	1
rg05_theta12p495_foilpm3	6586	3.0	-5.0	0.0	6	4	1	2
rg05_theta12p495_foilpm3	6590	-3.0	-5.0	0.0	8	5	0	2
rg05_theta12p495_foilpm3	6606	3.0	0.0	5.0	5	4	1	3
rg05_theta12p495_foilpm3	6636	-3.0	-5.0	0.0	4	6	0	2
rg05_theta12p495_foilpm3	6640	-3.0	0.0	5.0	2	6	0	3
rg05_theta12p495_foilpm3	6660	-3.0	5.0	10.0	4	2	0	4
rg05_theta12p495_foilpm3	6672	3.0	-5.0	0.0	2	4	1	2
rg05_theta12p495_foilpm3	6682	-3.0	-10.0	-8.0	7	3	0	0
rg05_theta12p495_foilpm3	6684	-3.0	-5.0	0.0	1	5	0	2
rg05_theta12p495_foilpm3	6715	-3.0	-5.0	0.0	8	2	0	2
rg05_theta12p495_foilpm3	6731	3.0	0.0	5.0	5	7	1	3
rg05_theta12p495_foilpm3	6756	3.0	-10.0	-8.0	5	2	1	0
rg05_theta12p495_foilpm3	6758	-3.0	-10.0	-8.0	3	3	0	0
rg05_theta12p495_foilpm3	6783	3.0	5.0	10.0	2	7	1	4
rg05_theta12p495_foilpm3	6788	-3.0	-5.0	0.0	5	6	0	2
rg05_theta12p495_foilpm3	6791	-3.0	5.0	10.0	8	4	0	4
rg05_theta12p495_foilpm3	6795	-3.0	-8.0	-5.0	2	1	0	1
rg05_theta12p495_foilpm3	6796	3.0	0.0	5.0	7	3	1	3
rg05_theta12p495_foilpm3	6799	3.0	0.0	5.0	5	3	1	3
rg05_theta12p495_foilpm3	6848	3.0	-5.0	0.0	6	7	1	2
rg05_theta12p495_foilpm3	6865	-3.0	0.0	5.0	3	5	0	3
rg05_theta12p495_foilpm3	6873	3.0	0.0	5.0	5	6	1	3
rg05_theta12p495_foilpm3	6875	3.0	0.0	5.0	5	3	1	3
rg05_theta12p495_foilpm3	6881	3.0	-5.0	0.0	2	6	1	2
rg05_theta12p495_foilpm3	6887	-3.0	-5.0	0.0	3	6	0	2
rg05_theta12p495_foilpm3	6893	3.0	-8.0	-5.0	8	5	1	1
rg05_theta12p495_foilpm3	6895	3.0	-10.0	-8.0	4	7	1	0
rg05_theta12p495_foilpm3	6897	3.0	0.0	5.0	6	2	1	3
rg05_theta12p495_foilpm3	6903	-3.0	-10.0	-8.0	4	4	0	0
rg05_theta12p495_foilpm3	6938	3.0	-5.0	0.0	5	6	1	2
rg05_theta12p495_foilpm3	6955	3.0	-5.0	0.0	7	2	1	2
rg05_theta12p495_foilpm3	6957	3.0	5.0	10.0	1	2	1	4
rg05_theta12p495_foilpm3	6960	3.0	-10.0	-8.0	3	6	1	0
rg05_theta12p495_foilpm3	6966	3.0	-5.0	0.0	2	5	1	2
rg05_theta12p495_foilpm3	6969	-3.0	-8.0	-5.0	3	4	0	1
rg05_theta12p495_foilpm3	6977	-3.0	-8.0	-5.0	3	2	0	1
rg05_theta12p495_foilpm3	6980	3.0	5.0	10.0	6	3	1	4
rg05_theta12p495_foilpm3	6984	-3.0	5.0	10.0	8	4	0	4
rg05_theta12p495_foilpm3	7008	-3.0	-5.0	0.0	3	5	0	2
rg05_theta12p495_foilpm3	7010	3.0	-5.0	0.0	5	3	1	2
rg05_theta12p495_foilpm3	7013	3.0	0.0	5.0	1	5	1	3
rg05_theta12p495_foilpm3	7019	-3.0	-10.0	-8.0	3	3	0	0
rg05_theta12p495_foilpm3	7045	-3.0	-10.0	-8.0	4	3	0	0
rg05_theta12p495_foilpm3	7070	-3.0	-5.0	0.0	4	2	0	2
rg05_theta12p495_foilpm3	7087	3.0	5.0	10.0	6	5	1	4
rg05_theta12p495_foilpm3	7091	-3.0	5.0	10.0	2	2	0	4
rg05_theta12p495_foilpm3	7096	-3.0	-10.0	-8.0	1	3	0	0
rg05_theta12p495_foilpm3	7099	3.0	-8.0	-5.0	6	6	1	1
rg05_theta12p495_foilpm3	7104	-3.0	0.0	5.0	7	4	0	3
rg05_theta12p495_foilpm3	7128	3.0	0.0	5.0	6	6	1	3
rg05_theta12p495_foilpm3	7136	-3.0	5.0	10.0	5	4	0	4
rg05_theta12p495_foilpm3	7138	3.0	-8.0	-5.0	4	2	1	1
rg05_theta12p495_foilpm3	7148	-3.0	-5.0	0.0	1	6	0	2
rg05_theta12p495_foilpm3	7150	3.0	5.0	10.0	6	6	1	4
rg05_theta12p495_foilpm3	7153	-3.0	-8.0	-5.0	3	6	0	1
rg05_theta12p495_foilpm3	7159	3.0	0.0	5.0	5	4	1	3
rg05_theta12p495_foilpm3	7161	-3.0	0.0	5.0	8	2	0	3
rg05_theta12p495_foilpm3	7162	-3.0	0.0	5.0	6	4	0	3
rg05_theta12p495_foilpm3	7184	-3.0	-5.0	0.0	2	5	0	2
rg05_theta12p495_foilpm3	7192	-3.0	0.0	5.0	6	2	0	3
rg05_theta12p495_foilpm3	7206	-3.0	-5.0	0.0	2	5	0	2
rg05_theta12p495_foilpm3	7217	3.0	0.0	5.0	2	2	1	3
rg05_theta12p495_foilpm3	7231	3.0	0.0	5.0	1	3	1	3
rg05_theta12p495_foilpm3	7232	-3.0	-10.0	-8.0	1	2	0	0
rg05_theta12p495_foilpm3	7237	-3.0	-8.0	-5.0	4	5	0	1
rg05_theta12p495_foilpm3	7239	3.0	5.0	10.0	5	2	1	4
rg05_theta12p495_foilpm3	7245	3.0	5.0	10.0	4	3	1	4
rg05_theta12p495_foilpm3	7247	-3.0	-8.0	-5.0	0	4	0	1
rg05_theta12p495_foilpm3	7256	-3.0	0.0	5.0	2	6	0	3
rg05_theta12p495_foilpm3	7275	-3.0	-8.0	-5.0	7	3	0	1
rg05_theta12p495_foilpm3	7277	-3.0	5.0	10.0	7	6	0	4
rg05_theta12p495_foilpm3	7291	3.0	-5.0	0.0	7	5	1	2
rg05_theta12p495_foilpm3	7296	3.0	-5.0	0.0	8	4	1	2
rg05_theta12p495_foilpm3	7301	-3.0	-5.0	0.0	3	1	0	2
rg05_theta12p495_foilpm3	7308	3.0	-5.0	0.0	4	3	1	2
rg05_theta12p495_foilpm3	7341	3.0	5.0	10.0	1	3	1	4
rg05_theta12p495_foilpm3	7343	3.0	-10.0	-8.0	5	2	1	0
rg05_theta12p495_foilpm3	7361	3.0	-8.0	-5.0	7	5	1	1
rg05_theta12p495_foilpm3	7396	3.0	0.0	5.0	8	6	1	3
rg05_theta12p495_foilpm3	7402	-3.0	0.0	5.0	0	5	0	3
rg05_theta12p495_foilpm3	7411	3.0	-5.0	0.0	3	3	1	2
rg05_theta12p495_foilpm3	7419	-3.0	0.0	5.0	6	5	0	3
rg05_theta12p495_foilpm3	7430	3.0	0.0	5.0	4	6	1	3
rg05_theta12p495_foilpm3	7431	3.0	0.0	5.0	5	7	1	3
rg05_theta12p495_foilpm3	7434	3.0	-10.0	-8.0	0	6	1	0
rg05_theta12p495_foilpm3	7442	-3.0	-5.0	0.0	2	4	0	2
rg05_theta12p495_foilpm3	7452	3.0	-5.0	0.0	7	3	1	2
rg05_theta12p495_foilpm3	7455	-3.0	-8.0	-5.0	5	6	0	1
rg05_theta12p495_foilpm3	7457	-3.0	5.0	10.0	1	2	0	4
rg05_theta12p495_foilpm3	7459	3.0	-5.0	0.0	3	7	1	2
rg05_theta12p495_foilpm3	7483	-3.0	0.0	5.0	3	4	0	3
rg05_theta12p495_foilpm3	7511	3.0	0.0	5.0	2	7	1	3
rg05_theta12p495_foilpm3	7512	-3.0	5.0	10.0	3	6	0	4
rg05_theta12p495_foilpm3	7520	3.0	-8.0	-5.0	6	4	1	1
rg05_theta12p495_foilpm3	7529	-3.0	-10.0	-8.0	2	5	0	0
rg05_theta12p495_foilpm3	7533	-3.0	-5.0	0.0	5	4	0	2
rg05_theta12p495_foilpm3	7543	3.0	-8.0	-5.0	1	5	1	1
rg05_theta12p495_foilpm3	7563	3.0	-5.0	0.0	7	4	1	2
rg05_theta12p495_foilpm3	7568	3.0	0.0	5.0	3	7	1	3
rg05_theta12p495_foilpm3	7578	3.0	-5.0	0.0	2	4	1	2
rg05_theta12p495_foilpm3	7590	-3.0	-5.0	0.0	7	3	0	2
rg05_theta12p495_foilpm3	7595	3.0	0.0	5.0	2	4	1	3
rg05_theta12p495_foilpm3	7599	-3.0	-5.0	0.0	3	1	0	2
rg05_theta12p495_foilpm3	7601	-3.0	-5.0	0.0	5	2	0	2
rg05_theta12p495_foilpm3	7607	-3.0	-10.0	-8.0	2	5	0	0
rg05_theta12p495_foilpm3	7613	-3.0	-5.0	0.0	4	1	0	2
rg05_theta12p495_foilpm3	7623	3.0	-5.0	0.0	1	3	1	2
rg05_theta12p495_foilpm3	7626	3.0	0.0	5.0	6	7	1	3
rg05_theta12p495_foilpm3	7645	3.0	0.0	5.0	7	5	1	3
rg05_theta12p495_foilpm3	7658	-3.0	5.0	10.0	4	1	0	4
rg05_theta12p495_foilpm3	7674	-3.0	-5.0	0.0	0	3	0	2
rg05_theta12p495_foilpm3	7680	-3.0	-8.0	-5.0	3	4	0	1
rg05_theta12p495_foilpm3	7701	-3.0	0.0	5.0	1	4	0	3
rg05_theta12p495_foilpm3	7714	-3.0	-8.0	-5.0	3	5	0	1
rg05_theta12p495_foilpm3	7738	-3.0	-5.0	0.0	0	4	0	2
rg05_theta12p495_foilpm3	7741	3.0	0.0	5.0	5	7	1	3
rg05_theta12p495_foilpm3	7745	3.0	5.0	10.0	4	6	1	4
rg05_theta12p495_foilpm3	7763	-3.0	-5.0	0.0	0	3	0	2
rg05_theta12p495_foilpm3	7766	-3.0	5.0	10.0	2	5	0	4
rg05_theta12p495_foilpm3	7770	-3.0	0.0	5.0	4	3	0	3
rg05_theta12p495_foilpm3	7785	3.0	0.0	5.0	4	7	1	3
rg05_theta12p495_foilpm3	7786	3.0	-5.0	0.0	3	4	1	2
rg05_theta12p495_foilpm3	7793	-3.0	-8.0	-5.0	8	4	0	1
rg05_theta12p495_foilpm3	7801	-3.0	0.0	5.0	5	2	0	3
rg05_theta12p495_foilpm3	7810	-3.0	-8.0	-5.0	0	4	0	1
rg05_theta12p495_foilpm3	7811	-3.0	-8.0	-5.0	0	3	0	1
rg05_theta12p495_foilpm3	7829	3.0	5.0	10.0	5	4	1	4
rg05_theta12p495_foilpm3	7837	-3.0	-5.0	0.0	6	2	0	2
rg05_theta12p495_foilpm3	7848	-3.0	0.0	5.0	2	6	0	3
rg05_theta12p495_foilpm3	7856	3.0	-10.0	-8.0	1	5	1	0
rg05_theta12p495_foilpm3	7880	3.0	-8.0	-5.0	0	6	1	1
rg05_theta12p495_foilpm3	7895	3.0	-5.0	0.0	1	4	1	2
rg05_theta12p495_foilpm3	7898	-3.0	-10.0	-8.0	4	6	0	0
rg05_theta12p495_foilpm3	7905	3.0	-10.0	-8.0	0	4	1	0
rg05_theta12p495_foilpm3	7920	-3.0	-8.0	-5.0	0	5	0	1
rg05_theta12p495_foilpm3	7927	3.0	-5.0	0.0	8	5	1	2
rg05_theta12p495_foilpm3	7944	-3.0	5.0	10.0	1	4	0	4
rg05_theta12p495_foilpm3	7951	-3.0	-8.0	-5.0	0	4	0	1
rg05_theta12p495_foilpm3	7954	3.0	5.0	10.0	3	7	1	4
rg05_theta12p495_foilpm3	7955	3.0	-8.0	-5.0	0	3	1	1
rg05_theta12p495_foilpm3	7978	-3.0	-8.0	-5.0	6	2	0	1
rg05_theta12p495_foilpm3	7980	3.0	0.0	5.0	3	5	1	3
rg05_theta12p495_foilpm3	7985	-3.0	-5.0	0.0	6	2	0	2
rg05_theta12p495_foilpm3	7987	3.0	-5.0	0.0	1	4	1	2
rg05_theta12p495_foilpm3	7989	-3.0	-5.0	0.0	3	2	0	2
rg05_theta12p495_foilpm3	8010	3.0	-5.0	0.0	3	7	1	2
rg05_theta12p495_foilpm3	8013	-3.0	-5.0	0.0	8	5	0	2
rg05_theta12p495_foilpm3	8015	-3.0	-8.0	-5.0	2	2	0	1
rg05_theta12p495_foilpm3	8016	3.0	-8.0	-5.0	8	3	1	1
rg05_theta12p495_foilpm3	8027	3.0	-5.0	0.0	2	2	1	2
rg05_theta12p495_foilpm3	8033	-3.0	0.0	5.0	1	6	0	3
rg05_theta12p495_foilpm3	8047	3.0	-8.0	-5.0	6	2	1	1
rg05_theta12p495_foilpm3	8049	-3.0	-5.0	0.0	4	3	0	2
rg05_theta12p495_foilpm3	8052	-3.0	-5.0	0.0	0	5	0	2
rg05_theta12p495_foilpm3	8053	-3.0	-5.0	0.0	6	5	0	2
rg05_theta12p495_foilpm3	8059	-3.0	-5.0	0.0	4	3	0	2
rg05_theta12p495_foilpm3	8068	3.0	0.0	5.0	6	2	1	3
rg05_theta12p495_foilpm3	8071	-3.0	-5.0	0.0	6	2	0	2
rg05_theta12p495_foilpm3	8087	-3.0	-5.0	0.0	7	3	0	2
rg05_theta12p495_foilpm3	8132	-3.0	0.0	5.0	7	4	0	3
rg05_theta12p495_foilpm3	8144	3.0	-5.0	0.0	8	5	1	2
rg05_theta12p495_foilpm3	8156	-3.0	-5.0	0.0	7	1	0	2
rg05_theta12p495_foilpm3	8159	3.0	0.0	5.0	0	5	1	3
rg05_theta12p495_foilpm3	8168	-3.0	5.0	10.0	8	4	0	4
rg05_theta12p495_foilpm3	8173	3.0	-10.0	-8.0	0	3	1	0
rg05_theta12p495_foilpm3	8207	-3.0	5.0	10.0	3	6	0	4
rg05_theta12p495_foilpm3	8210	3.0	-5.0	0.0	7	2	1	2
rg05_theta12p495_foilpm3	8229	3.0	-5.0	0.0	8	6	1	2
rg05_theta12p495_foilpm3	8232	3.0	5.0	10.0	4	6	1	4
rg05_theta12p495_foilpm3	8243	-3.0	5.0	10.0	6	3	0	4
rg05_theta12p495_foilpm3	8252	-3.0	-5.0	0.0	7	5	0	2
rg05_theta12p495_foilpm3	8257	-3.0	-5.0	0.0	2	5	0	2
rg05_theta12p495_foilpm3	8259	3.0	-8.0	-5.0	6	3	1	1
rg05_theta12p495_foilpm3	8270	-3.0	0.0	5.0	6	4	0	3
rg05_theta12p495_foilpm3	8273	3.0	0.0	5.0	3	5	1	3
rg05_theta12p495_foilpm3	8313	-3.0	-5.0	0.0	3	2	0	2
rg05_theta12p495_foilpm3	8321	-3.0	0.0	5.0	7	6	0	3
rg05_theta12p495_foilpm3	8331	3.0	0.0	5.0	1	5	1	3
rg05_theta12p495_foilpm3	8332	-3.0	-8.0	-5.0	6	3	0	1
rg05_theta12p495_foilpm3	8333	-3.0	-5.0	0.0	7	5	0	2
rg05_theta12p495_foilpm3	8338	3.0	-5.0	0.0	8	6	1	2
rg05_theta12p495_foilpm3	8359	3.0	-8.0	-5.0	1	4	1	1
rg05_theta12p495_foilpm3	8362	-3.0	-5.0	0.0	1	5	0	2
rg05_theta12p495_foilpm3	8363	3.0	5.0	10.0	7	4	1	4
rg05_theta12p495_foilpm3	8390	3.0	-8.0	-5.0	3	2	1	1
rg05_theta12p495_foilpm3	8409	-3.0	-5.0	0.0	4	2	0	2
rg05_theta12p495_foilpm3	8430	-3.0	-10.0	-8.0	4	2	0	0
rg05_theta12p495_foilpm3	8432	-3.0	-8.0	-5.0	5	3	0	1
rg05_theta12p495_foilpm3	8437	-3.0	0.0	5.0	1	6	0	3
rg05_theta12p495_foilpm3	8449	3.0	-5.0	0.0	8	6	1	2
rg05_theta12p495_foilpm3	8455	3.0	-8.0	-5.0	1	3	1	1
rg05_theta12p495_foilpm3	8462	-3.0	-5.0	0.0	5	1	0	2
rg05_theta12p495_foilpm3	8467	-3.0	-8.0	-5.0	8	4	0	1
rg05_theta12p495_foilpm3	8475	3.0	5.0	10.0	1	6	1	4
rg05_theta12p495_foilpm3	8488	-3.0	-10.0	-8.0	5	4	0	0
rg05_theta12p495_foilpm3	8495	-3.0	5.0	10.0	6	5	0	4
rg05_theta12p495_foilpm3	8514	3.0	0.0	5.0	0	3	1	3
rg05_theta12p495_foilpm3	8518	3.0	-8.0	-5.0	7	4	1	1
rg05_theta12p495_foilpm3	8530	3.0	-5.0	0.0	7	5	1	2
rg05_theta12p495_foilpm3	8541	-3.0	0.0	5.0	4	2	0	3
rg05_theta12p495_foilpm3	8546	3.0	-5.0	0.0	0	5	1	2
rg05_theta12p495_foilpm3	8553	-3.0	0.0	5.0	3	2	0	3
rg05_theta12p495_foilpm3	8554	3.0	-5.0	0.0	6	3	1	2
rg05_theta12p495_foilpm3	8565	-3.0	5.0	10.0	2	2	0	4
rg05_theta12p495_foilpm3	8566	3.0	-5.0	0.0	3	7	1	2
rg05_theta12p495_foilpm3	8577	3.0	0.0	5.0	6	4	1	3
rg05_theta12p495_foilpm3	8584	3.0	-5.0	0.0	3	5	1	2
rg05_theta12p495_foilpm3	8598	3.0	0.0	5.0	4	5	1	3
rg05_theta12p495_foilpm3	8610	3.0	5.0	10.0	5	3	1	4
rg05_theta12p495_foilpm3	8613	3.0	-8.0	-5.0	2	6	1	1
rg05_theta12p495_foilpm3	8628	3.0	0.0	5.0	2	7	1	3
rg05_theta12p495_foilpm3	8629	3.0	-8.0	-5.0	3	3	1	1
rg05_theta12p495_foilpm3	8662	-3.0	5.0	10.0	1	2	0	4
rg05_theta12p495_foilpm3	8665	-3.0	0.0	5.0	6	5	0	3
rg05_theta12p495_foilpm3	8667	3.0	-5.0	0.0	4	3	1	2
rg05_theta12p495_foilpm3	8698	-3.0	-5.0	0.0	1	4	0	2
rg05_theta12p495_foilpm3	8705	-3.0	0.0	5.0	0	4	0	3
rg05_theta12p495_foilpm3	8706	-3.0	0.0	5.0	6	3	0	3
rg05_theta12p495_foilpm3	8711	3.0	-8.0	-5.0	6	7	1	1
rg05_theta12p495_foilpm3	8719	-3.0	-5.0	0.0	6	2	0	2
rg05_theta12p495_foilpm3	8722	-3.0	-5.0	0.0	6	1	0	2
rg05_theta12p495_foilpm3	8726	3.0	-5.0	0.0	7	4	1	2
rg05_theta12p495_foilpm3	8728	-3.0	-5.0	0.0	2	2	0	2
rg05_theta12p495_foilpm3	8751	3.0	-8.0	-5.0	6	7	1	1
rg05_theta12p495_foilpm3	8757	-3.0	-5.0	0.0	2	5	0	2
rg05_theta12p495_foilpm3	8761	-3.0	-8.0	-5.0	5	2	0	1
rg05_theta12p495_foilpm3	8778	3.0	-5.0	0.0	4	7	1	2
rg05_theta12p495_foilpm3	8779	3.0	-5.0	0.0	4	6	1	2
rg05_theta12p495_foilpm3	8790	-3.0	5.0	10.0	2	2	0	4
rg05_theta12p495_foilpm3	8799	-3.0	-10.0	-8.0	6	3	0	0
rg05_theta12p495_foilpm3	8825	-3.0	-5.0	0.0	2	6	0	2
rg05_theta12p495_foilpm3	8833	3.0	5.0	10.0	6	6	1	4
rg05_theta12p495_foilpm3	8852	-3.0	5.0	10.0	5	3	0	4
rg05_theta12p495_foilpm3	8862	-3.0	-5.0	0.0	3	5	0	2
rg05_theta12p495_foilpm3	8875	-3.0	-5.0	0.0	4	4	0	2
rg05_theta12p495_foilpm3	8894	3.0	-8.0	-5.0	4	6	1	1
rg05_theta12p495_foilpm3	8914	-3.0	-10.0	-8.0	5	2	0	0
rg05_theta12p495_foilpm3	8924	-3.0	-5.0	0.0	6	2	0	2
rg05_theta12p495_foilpm3	8926	-3.0	-5.0	0.0	2	5	0	2
rg05_theta12p495_foilpm3	8969	3.0	-5.0	0.0	0	4	1	2
rg05_theta12p495_foilpm3	8979	-3.0	-5.0	0.0	7	5	0	2
rg05_theta12p495_foilpm3	8989	3.0	-5.0	0.0	3	4	1	2
rg05_theta12p495_foilpm3	8990	-3.0	0.0	5.0	4	2	0	3
rg05_theta12p495_foilpm3	8995	3.0	-5.0	0.0	1	6	1	2
rg05_theta12p495_foilpm3	8999	3.0	0.0	5.0	2	4	1	3
rg05_theta12p495_foilpm3	9000	3.0	-5.0	0.0	4	2	1	2
rg05_theta12p495_foilpm3	9012	3.0	5.0	10.0	2	4	1	4
rg05_theta12p495_foilpm3	9043	3.0	-10.0	-8.0	8	5	1	0
rg05_theta12p495_foilpm3	9056	-3.0	-5.0	0.0	7	1	0	2
rg05_theta12p495_foilpm3	9068	-3.0	5.0	10.0	7	6	0	4
rg05_theta12p495_foilpm3	9099	3.0	-8.0	-5.0	7	2	1	1
rg05_theta12p495_foilpm3	9102	3.0	-8.0	-5.0	8	5	1	1
rg05_theta12p495_foilpm3	9111	3.0	5.0	10.0	0	6	1	4
rg05_theta12p495_foilpm3	9139	-3.0	-5.0	0.0	8	3	0	2
rg05_theta12p495_foilpm3	9140	-3.0	0.0	5.0	8	5	0	3
rg05_theta12p495_foilpm3	9144	3.0	0.0	5.0	7	6	1	3
rg05_theta12p495_foilpm3	9167	-3.0	0.0	5.0	7	6	0	3
rg05_theta12p495_foilpm3	9171	-3.0	-8.0	-5.0	5	2	0	1
rg05_theta12p495_foilpm3	9183	-3.0	5.0	10.0	4	6	0	4
rg05_theta12p495_foilpm3	9209	-3.0	0.0	5.0	2	4	0	3
rg05_theta12p495_foilpm3	9212	-3.0	-8.0	-5.0	5	1	0	1
rg05_theta12p495_foilpm3	9224	-3.0	0.0	5.0	5	6	0	3
rg05_theta12p495_foilpm3	9256	3.0	-5.0	0.0	2	5	1	2
rg05_theta12p495_foilpm3	9258	3.0	-8.0	-5.0	7	6	1	1
rg05_theta12p495_foilpm3	9259	3.0	5.0	10.0	8	5	1	4
rg05_theta12p495_foilpm3	9260	-3.0	-5.0	0.0	3	3	0	2
rg05_theta12p495_foilpm3	9271	3.0	5.0	10.0	3	4	1	4
rg05_theta12p495_foilpm3	9298	3.0	-10.0	-8.0	6	4	1	0
rg05_theta12p495_foilpm3	9311	3.0	-10.0	-8.0	4	3	1	0
rg05_theta12p495_foilpm3	9318	-3.0	-5.0	0.0	2	4	0	2
rg05_theta12p495_foilpm3	9323	3.0	5.0	10.0	1	4	1	4
