rungroup	foil	ndel	xscol	yscol	total	fit	holdout	holdout_core	surplus	unsupported	excluded_core
rg06_theta15p195_foilpm8	0	2	8	4	83	19	17	15	30	0	0
rg06_theta15p195_foilpm8	0	2	8	5	142	19	29	19	68	0	0
rg06_theta15p195_foilpm8	0	2	8	6	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	0	3	0	2	19	12	4	3	0	0	0
rg06_theta15p195_foilpm8	0	3	0	3	42	21	9	6	4	0	0
rg06_theta15p195_foilpm8	0	3	0	4	39	21	8	6	2	0	0
rg06_theta15p195_foilpm8	0	3	0	5	98	20	20	15	40	0	0
rg06_theta15p195_foilpm8	0	3	1	1	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	0	3	1	2	32	20	7	6	1	0	0
rg06_theta15p195_foilpm8	0	3	1	3	64	20	13	9	22	0	0
rg06_theta15p195_foilpm8	0	3	1	4	73	20	15	13	23	0	0
rg06_theta15p195_foilpm8	0	3	1	5	129	21	26	17	63	0	0
rg06_theta15p195_foilpm8	0	3	1	6	95	21	19	14	35	0	0
rg06_theta15p195_foilpm8	0	3	2	1	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	0	3	2	2	34	20	7	6	0	0	0
rg06_theta15p195_foilpm8	0	3	2	3	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	0	3	2	4	97	21	20	17	34	0	0
rg06_theta15p195_foilpm8	0	3	2	5	174	21	35	24	78	0	0
rg06_theta15p195_foilpm8	0	3	2	6	166	21	34	25	78	0	0
rg06_theta15p195_foilpm8	0	3	3	1	21	14	5	5	0	0	0
rg06_theta15p195_foilpm8	0	3	3	2	41	21	9	8	1	0	0
rg06_theta15p195_foilpm8	0	3	3	3	83	20	17	13	33	0	0
rg06_theta15p195_foilpm8	0	3	3	4	117	20	24	19	58	0	0
rg06_theta15p195_foilpm8	0	3	3	5	183	20	37	31	96	0	0
rg06_theta15p195_foilpm8	0	3	3	6	265	20	53	41	148	0	0
rg06_theta15p195_foilpm8	0	3	4	1	19	12	4	3	0	0	0
rg06_theta15p195_foilpm8	0	3	4	2	50	20	10	8	13	0	0
rg06_theta15p195_foilpm8	0	3	4	3	74	21	15	10	26	0	0
rg06_theta15p195_foilpm8	0	3	4	4	33	20	7	6	1	0	0
rg06_theta15p195_foilpm8	0	3	4	5	189	21	38	29	89	0	0
rg06_theta15p195_foilpm8	0	3	4	6	268	21	54	34	149	0	0
rg06_theta15p195_foilpm8	0	3	5	1	30	20	6	5	0	0	0
rg06_theta15p195_foilpm8	0	3	5	2	46	20	10	7	8	0	0
rg06_theta15p195_foilpm8	0	3	5	3	65	21	13	7	19	0	0
rg06_theta15p195_foilpm8	0	3	5	4	96	21	20	12	35	0	0
rg06_theta15p195_foilpm8	0	3	5	5	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	0	3	5	6	245	20	49	36	136	0	0
rg06_theta15p195_foilpm8	0	3	6	1	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	0	3	6	2	34	17	7	6	0	0	0
rg06_theta15p195_foilpm8	0	3	6	3	64	21	13	10	13	0	0
rg06_theta15p195_foilpm8	0	3	6	4	87	21	18	13	32	0	0
rg06_theta15p195_foilpm8	0	3	6	5	151	21	31	25	74	0	0
rg06_theta15p195_foilpm8	0	3	6	6	206	20	42	29	102	0	0
rg06_theta15p195_foilpm8	0	3	7	1	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	0	3	7	2	23	16	5	3	0	0	0
rg06_theta15p195_foilpm8	0	3	7	3	51	21	11	7	9	0	0
rg06_theta15p195_foilpm8	0	3	7	4	65	21	13	11	20	0	0
rg06_theta15p195_foilpm8	0	3	7	5	127	20	26	23	60	0	0
rg06_theta15p195_foilpm8	0	3	7	6	91	21	19	15	31	0	0
rg06_theta15p195_foilpm8	0	3	8	1	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	3	8	2	19	10	4	2	0	0	0
rg06_theta15p195_foilpm8	0	3	8	3	28	16	6	4	0	0	0
rg06_theta15p195_foilpm8	0	3	8	4	52	20	11	9	11	0	0
rg06_theta15p195_foilpm8	0	3	8	5	98	20	20	15	43	0	0
rg06_theta15p195_foilpm8	0	3	8	6	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	0	2	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	0	3	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	0	4	0	4	29	18	6	4	0	0	0
rg06_theta15p195_foilpm8	0	4	0	5	38	22	8	5	0	0	0
rg06_theta15p195_foilpm8	0	4	0	6	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	1	1	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	1	2	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	0	4	1	3	11	0	3	0	0	11	0
rg06_theta15p195_foilpm8	0	4	1	4	47	24	10	7	4	0	0
rg06_theta15p195_foilpm8	0	4	1	5	53	24	11	11	12	0	0
rg06_theta15p195_foilpm8	0	4	1	6	57	24	12	11	13	0	0
rg06_theta15p195_foilpm8	0	4	2	1	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	0	4	2	2	13	7	3	2	0	0	0
rg06_theta15p195_foilpm8	0	4	2	4	43	24	9	7	5	0	0
rg06_theta15p195_foilpm8	0	4	2	5	62	24	13	10	12	0	0
rg06_theta15p195_foilpm8	0	4	2	6	123	24	25	22	55	0	0
rg06_theta15p195_foilpm8	0	4	3	1	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	0	4	3	2	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	0	4	3	3	26	13	6	4	0	0	0
rg06_theta15p195_foilpm8	0	4	3	4	53	24	11	9	8	0	0
rg06_theta15p195_foilpm8	0	4	3	5	74	24	15	14	26	0	0
rg06_theta15p195_foilpm8	0	4	3	6	147	24	30	25	69	0	0
rg06_theta15p195_foilpm8	0	4	4	1	15	8	3	2	0	0	0
rg06_theta15p195_foilpm8	0	4	4	2	21	14	5	3	0	0	0
rg06_theta15p195_foilpm8	0	4	4	3	27	19	6	6	0	0	0
rg06_theta15p195_foilpm8	0	4	4	4	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	0	4	4	5	80	24	16	13	30	0	0
rg06_theta15p195_foilpm8	0	4	4	6	133	24	27	20	53	0	0
rg06_theta15p195_foilpm8	0	4	5	1	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	0	4	5	2	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	0	4	5	3	25	19	5	3	0	0	0
rg06_theta15p195_foilpm8	0	4	5	4	40	24	8	4	3	0	0
rg06_theta15p195_foilpm8	0	4	5	5	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	5	6	112	25	23	14	46	0	0
rg06_theta15p195_foilpm8	0	4	6	1	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	0	4	6	2	14	9	3	2	0	0	0
rg06_theta15p195_foilpm8	0	4	6	3	23	13	5	5	0	0	0
rg06_theta15p195_foilpm8	0	4	6	4	26	18	6	6	0	0	0
rg06_theta15p195_foilpm8	0	4	6	5	62	24	13	11	15	0	0
rg06_theta15p195_foilpm8	0	4	6	6	115	24	23	21	48	0	0
rg06_theta15p195_foilpm8	0	4	7	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	0	4	7	3	18	10	4	3	0	0	0
rg06_theta15p195_foilpm8	0	4	7	4	41	24	9	7	4	0	0
rg06_theta15p195_foilpm8	0	4	7	5	43	24	9	9	2	0	0
rg06_theta15p195_foilpm8	0	4	7	6	59	24	12	10	18	0	0
rg06_theta15p195_foilpm8	0	4	8	2	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	0	4	8	3	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	0	4	8	4	17	11	4	3	0	0	0
rg06_theta15p195_foilpm8	0	4	8	5	32	19	7	2	0	0	0
rg06_theta15p195_foilpm8	1	0	0	3	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	1	0	0	4	21	13	5	3	0	0	0
rg06_theta15p195_foilpm8	1	0	0	5	30	20	6	4	0	0	0
rg06_theta15p195_foilpm8	1	0	0	6	38	22	8	6	0	0	0
rg06_theta15p195_foilpm8	1	0	0	7	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	0	1	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	0	1	3	23	12	5	2	0	0	0
rg06_theta15p195_foilpm8	1	0	1	4	28	18	6	3	0	0	0
rg06_theta15p195_foilpm8	1	0	1	5	29	18	6	5	0	0	0
rg06_theta15p195_foilpm8	1	0	1	6	52	24	11	9	6	0	0
rg06_theta15p195_foilpm8	1	0	1	7	48	24	10	8	6	0	0
rg06_theta15p195_foilpm8	1	0	2	2	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	1	0	2	3	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	0	2	4	35	20	7	4	0	0	0
rg06_theta15p195_foilpm8	1	0	2	5	58	24	12	8	8	0	0
rg06_theta15p195_foilpm8	1	0	2	6	75	23	15	12	23	0	0
rg06_theta15p195_foilpm8	1	0	2	7	78	24	16	14	27	0	0
rg06_theta15p195_foilpm8	1	0	3	2	18	11	4	3	0	0	0
rg06_theta15p195_foilpm8	1	0	3	3	33	22	7	6	0	0	0
rg06_theta15p195_foilpm8	1	0	3	4	42	24	9	7	2	0	0
rg06_theta15p195_foilpm8	1	0	3	5	55	23	11	9	10	0	0
rg06_theta15p195_foilpm8	1	0	3	6	81	24	17	15	22	0	0
rg06_theta15p195_foilpm8	1	0	3	7	89	24	18	14	25	0	0
rg06_theta15p195_foilpm8	1	0	4	2	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	1	0	4	3	30	22	6	3	0	0	0
rg06_theta15p195_foilpm8	1	0	4	4	11	0	3	0	0	11	0
rg06_theta15p195_foilpm8	1	0	4	5	66	24	14	13	22	0	0
rg06_theta15p195_foilpm8	1	0	4	6	103	24	21	18	42	0	0
rg06_theta15p195_foilpm8	1	0	4	7	111	24	23	14	41	0	0
rg06_theta15p195_foilpm8	1	0	5	2	13	6	3	1	0	0	0
rg06_theta15p195_foilpm8	1	0	5	3	31	22	7	5	0	0	0
rg06_theta15p195_foilpm8	1	0	5	4	56	24	12	8	12	0	0
rg06_theta15p195_foilpm8	1	0	5	5	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	1	0	5	6	82	24	17	15	27	0	0
rg06_theta15p195_foilpm8	1	0	5	7	95	24	19	14	37	0	0
rg06_theta15p195_foilpm8	1	0	6	2	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	1	0	6	3	31	21	7	6	0	0	0
rg06_theta15p195_foilpm8	1	0	6	4	39	24	8	5	1	0	0
rg06_theta15p195_foilpm8	1	0	6	5	58	23	12	10	10	0	0
rg06_theta15p195_foilpm8	1	0	6	6	87	24	18	16	25	0	0
rg06_theta15p195_foilpm8	1	0	6	7	101	24	21	15	39	0	0
rg06_theta15p195_foilpm8	1	0	7	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	0	7	3	20	13	4	3	0	0	0
rg06_theta15p195_foilpm8	1	0	7	4	21	13	5	3	0	0	0
rg06_theta15p195_foilpm8	1	0	7	5	37	20	8	6	0	0	0
rg06_theta15p195_foilpm8	1	0	7	6	63	24	13	7	15	0	0
rg06_theta15p195_foilpm8	1	0	7	7	82	24	17	13	25	0	0
rg06_theta15p195_foilpm8	1	0	8	3	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	0	8	4	9	0	2	0	0	9	0
rg06_theta15p195_foilpm8	1	0	8	5	23	13	5	2	0	0	0
rg06_theta15p195_foilpm8	1	0	8	6	35	20	7	4	0	0	0
rg06_theta15p195_foilpm8	1	0	8	7	6	0	2	0	0	6	0
rg06_theta15p195_foilpm8	1	1	0	3	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	1	1	0	4	21	13	5	2	0	0	0
rg06_theta15p195_foilpm8	1	1	0	5	39	21	8	6	5	0	0
rg06_theta15p195_foilpm8	1	1	0	6	44	21	9	8	5	0	0
rg06_theta15p195_foilpm8	1	1	1	2	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	1	1	3	19	13	4	4	0	0	0
rg06_theta15p195_foilpm8	1	1	1	4	35	21	7	5	0	0	0
rg06_theta15p195_foilpm8	1	1	1	5	52	21	11	7	7	0	0
rg06_theta15p195_foilpm8	1	1	1	6	65	21	13	7	19	0	0
rg06_theta15p195_foilpm8	1	1	1	7	110	21	22	17	44	0	0
rg06_theta15p195_foilpm8	1	1	2	2	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	1	2	3	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	1	2	4	42	21	9	8	10	0	0
rg06_theta15p195_foilpm8	1	1	2	5	78	21	16	11	34	0	0
rg06_theta15p195_foilpm8	1	1	2	6	84	22	17	12	32	0	0
rg06_theta15p195_foilpm8	1	1	2	7	111	21	23	19	46	0	0
rg06_theta15p195_foilpm8	1	1	3	2	22	15	5	5	0	0	0
rg06_theta15p195_foilpm8	1	1	3	3	31	21	7	5	0	0	0
rg06_theta15p195_foilpm8	1	1	3	4	58	21	12	10	18	0	0
rg06_theta15p195_foilpm8	1	1	3	5	89	21	18	16	37	0	0
rg06_theta15p195_foilpm8	1	1	3	6	119	21	24	18	50	0	0
rg06_theta15p195_foilpm8	1	1	3	7	157	21	32	27	72	0	0
rg06_theta15p195_foilpm8	1	1	4	2	17	12	4	3	0	0	0
rg06_theta15p195_foilpm8	1	1	4	3	28	18	6	4	0	0	0
rg06_theta15p195_foilpm8	1	1	4	4	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	1	1	4	5	95	21	19	15	40	0	0
rg06_theta15p195_foilpm8	1	1	4	6	147	21	30	29	82	0	0
rg06_theta15p195_foilpm8	1	1	4	7	150	21	30	25	74	0	0
rg06_theta15p195_foilpm8	1	1	5	2	26	18	6	4	0	0	0
rg06_theta15p195_foilpm8	1	1	5	3	35	21	7	5	0	0	0
rg06_theta15p195_foilpm8	1	1	5	4	59	21	12	11	20	0	0
rg06_theta15p195_foilpm8	1	1	5	5	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	1	5	6	125	21	25	18	62	0	0
rg06_theta15p195_foilpm8	1	1	5	7	157	21	32	27	84	0	0
rg06_theta15p195_foilpm8	1	1	6	2	19	12	4	3	0	0	0
rg06_theta15p195_foilpm8	1	1	6	3	26	16	6	2	0	0	0
rg06_theta15p195_foilpm8	1	1	6	4	42	21	9	5	8	0	0
rg06_theta15p195_foilpm8	1	1	6	5	74	21	15	14	29	0	0
rg06_theta15p195_foilpm8	1	1	6	6	103	21	21	15	46	0	0
rg06_theta15p195_foilpm8	1	1	6	7	143	21	29	24	78	0	0
rg06_theta15p195_foilpm8	1	1	7	2	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	1	1	7	3	16	11	4	3	0	0	0
rg06_theta15p195_foilpm8	1	1	7	4	34	21	7	6	4	0	0
rg06_theta15p195_foilpm8	1	1	7	5	49	21	10	9	14	0	0
rg06_theta15p195_foilpm8	1	1	7	6	65	21	13	8	21	0	0
rg06_theta15p195_foilpm8	1	1	7	7	119	21	24	24	59	0	0
rg06_theta15p195_foilpm8	1	1	8	3	7	0	2	0	0	7	0
rg06_theta15p195_foilpm8	1	1	8	4	22	14	5	3	0	0	0
rg06_theta15p195_foilpm8	1	1	8	5	47	21	10	10	9	0	0
rg06_theta15p195_foilpm8	1	1	8	6	68	21	14	11	23	0	0
rg06_theta15p195_foilpm8	1	2	0	3	13	9	3	3	0	0	0
rg06_theta15p195_foilpm8	1	2	0	4	22	12	5	3	0	0	0
rg06_theta15p195_foilpm8	1	2	0	5	50	20	10	10	12	0	0
rg06_theta15p195_foilpm8	1	2	0	6	51	21	11	10	11	0	0
rg06_theta15p195_foilpm8	1	2	0	7	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	2	1	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	2	1	3	17	11	4	3	0	0	0
rg06_theta15p195_foilpm8	1	2	1	4	42	20	9	8	9	0	0
rg06_theta15p195_foilpm8	1	2	1	5	71	21	15	13	29	0	0
rg06_theta15p195_foilpm8	1	2	1	6	97	20	20	17	45	0	0
rg06_theta15p195_foilpm8	1	2	1	7	148	21	30	26	77	0	0
rg06_theta15p195_foilpm8	1	2	2	2	20	15	4	3	0	0	0
rg06_theta15p195_foilpm8	1	2	2	4	54	21	11	8	16	0	0
rg06_theta15p195_foilpm8	1	2	2	5	84	21	17	14	36	0	0
rg06_theta15p195_foilpm8	1	2	2	6	150	20	30	28	83	0	0
rg06_theta15p195_foilpm8	1	2	2	7	195	20	39	29	115	0	0
rg06_theta15p195_foilpm8	1	2	3	2	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	1	2	3	3	47	20	10	7	12	0	0
rg06_theta15p195_foilpm8	1	2	3	4	75	21	15	12	26	0	0
rg06_theta15p195_foilpm8	1	2	3	5	127	21	26	22	58	0	0
rg06_theta15p195_foilpm8	1	2	3	6	158	20	32	25	90	0	0
rg06_theta15p195_foilpm8	1	2	3	7	230	20	46	38	135	0	0
rg06_theta15p195_foilpm8	1	2	4	2	13	9	3	2	0	0	0
rg06_theta15p195_foilpm8	1	2	4	3	47	21	10	8	11	0	0
rg06_theta15p195_foilpm8	1	2	4	4	16	11	4	3	0	0	0
rg06_theta15p195_foilpm8	1	2	4	5	141	21	29	23	76	0	0
rg06_theta15p195_foilpm8	1	2	4	6	200	21	40	33	110	0	0
rg06_theta15p195_foilpm8	1	2	4	7	255	20	51	42	155	0	0
rg06_theta15p195_foilpm8	1	2	5	2	16	11	4	2	0	0	0
rg06_theta15p195_foilpm8	1	2	5	3	29	21	6	5	0	0	0
rg06_theta15p195_foilpm8	1	2	5	4	76	21	16	12	27	0	0
rg06_theta15p195_foilpm8	1	2	5	5	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	2	5	6	197	21	40	34	106	0	0
rg06_theta15p195_foilpm8	1	2	5	7	216	21	44	36	127	0	0
rg06_theta15p195_foilpm8	1	2	6	2	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	1	2	6	3	37	21	8	8	5	0	0
rg06_theta15p195_foilpm8	1	2	6	4	50	21	10	7	14	0	0
rg06_theta15p195_foilpm8	1	2	6	5	87	21	18	10	35	0	0
rg06_theta15p195_foilpm8	1	2	6	6	161	21	33	26	83	0	0
rg06_theta15p195_foilpm8	1	2	6	7	210	21	42	37	115	0	0
rg06_theta15p195_foilpm8	1	2	7	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	2	7	3	28	20	6	5	0	0	0
rg06_theta15p195_foilpm8	1	2	7	4	45	21	9	8	10	0	0
rg06_theta15p195_foilpm8	1	2	7	5	71	20	15	12	26	0	0
rg06_theta15p195_foilpm8	1	2	7	6	123	21	25	23	58	0	0
rg06_theta15p195_foilpm8	1	2	7	7	162	21	33	27	89	0	0
rg06_theta15p195_foilpm8	1	2	8	3	14	10	3	3	0	0	0
rg06_theta15p195_foilpm8	1	2	8	4	25	17	5	5	0	0	0
rg06_theta15p195_foilpm8	1	2	8	5	53	21	11	8	12	0	0
rg06_theta15p195_foilpm8	1	2	8	6	64	21	13	9	23	0	0
rg06_theta15p195_foilpm8	1	2	8	7	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	3	0	3	3	0	1	0	0	3	0
rg06_theta15p195_foilpm8	1	3	0	4	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	1	3	0	5	26	18	6	4	0	0	0
rg06_theta15p195_foilpm8	1	3	0	6	47	24	10	7	10	0	0
rg06_theta15p195_foilpm8	1	3	0	7	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	3	1	3	8	0	2	0	0	8	0
rg06_theta15p195_foilpm8	1	3	1	4	15	11	3	1	0	0	0
rg06_theta15p195_foilpm8	1	3	1	5	49	24	10	8	8	0	0
rg06_theta15p195_foilpm8	1	3	1	6	61	24	13	11	12	0	0
rg06_theta15p195_foilpm8	1	3	1	7	105	24	21	16	47	0	0
rg06_theta15p195_foilpm8	1	3	2	2	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	1	3	2	4	31	15	7	6	0	0	0
rg06_theta15p195_foilpm8	1	3	2	5	61	25	13	10	11	0	0
rg06_theta15p195_foilpm8	1	3	2	6	99	25	20	15	41	0	0
rg06_theta15p195_foilpm8	1	3	2	7	132	24	27	23	58	0	0
rg06_theta15p195_foilpm8	1	3	3	2	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	1	3	3	3	14	8	3	3	0	0	0
rg06_theta15p195_foilpm8	1	3	3	4	36	20	8	8	0	0	0
rg06_theta15p195_foilpm8	1	3	3	5	59	25	12	7	12	0	0
rg06_theta15p195_foilpm8	1	3	3	6	94	25	19	12	35	0	0
rg06_theta15p195_foilpm8	1	3	3	7	160	25	32	25	72	0	0
rg06_theta15p195_foilpm8	1	3	4	2	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	1	3	4	3	19	11	4	4	0	0	0
rg06_theta15p195_foilpm8	1	3	4	4	16	9	4	4	0	0	0
rg06_theta15p195_foilpm8	1	3	4	5	92	24	19	14	28	0	0
rg06_theta15p195_foilpm8	1	3	4	6	83	25	17	11	24	0	0
rg06_theta15p195_foilpm8	1	3	4	7	182	25	37	28	91	0	0
rg06_theta15p195_foilpm8	1	3	5	2	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	3	5	3	25	16	5	4	0	0	0
rg06_theta15p195_foilpm8	1	3	5	4	51	24	11	9	6	0	0
rg06_theta15p195_foilpm8	1	3	5	6	129	24	26	21	54	0	0
rg06_theta15p195_foilpm8	1	3	5	7	172	24	35	28	84	0	0
rg06_theta15p195_foilpm8	1	3	6	2	1	0	1	0	0	1	0
rg06_theta15p195_foilpm8	1	3	6	3	14	8	3	3	0	0	0
rg06_theta15p195_foilpm8	1	3	6	4	19	12	4	3	0	0	0
rg06_theta15p195_foilpm8	1	3	6	5	49	24	10	7	9	0	0
rg06_theta15p195_foilpm8	1	3	6	6	91	24	19	13	36	0	0
rg06_theta15p195_foilpm8	1	3	6	7	111	24	23	16	42	0	0
rg06_theta15p195_foilpm8	1	3	7	3	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	1	3	7	4	19	12	4	3	0	0	0
rg06_theta15p195_foilpm8	1	3	7	5	36	22	8	6	0	0	0
rg06_theta15p195_foilpm8	1	3	7	6	60	24	12	7	14	0	0
rg06_theta15p195_foilpm8	1	3	7	7	113	24	23	19	51	0	0
rg06_theta15p195_foilpm8	1	3	8	3	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	3	8	4	12	0	3	0	0	12	0
rg06_theta15p195_foilpm8	1	3	8	5	31	19	7	3	0	0	0
rg06_theta15p195_foilpm8	1	3	8	6	54	24	11	10	9	0	0
rg06_theta15p195_foilpm8	1	3	8	7	6	0	2	0	0	6	0
rg06_theta15p195_foilpm8	1	4	0	4	2	0	1	0	0	2	0
rg06_theta15p195_foilpm8	1	4	0	5	10	0	2	0	0	10	0
rg06_theta15p195_foilpm8	1	4	0	6	18	13	4	4	0	0	0
rg06_theta15p195_foilpm8	1	4	1	4	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	4	1	5	17	13	4	3	0	0	0
rg06_theta15p195_foilpm8	1	4	1	6	27	19	6	6	0	0	0
rg06_theta15p195_foilpm8	1	4	1	7	43	19	9	8	9	0	0
rg06_theta15p195_foilpm8	1	4	2	4	14	10	3	3	0	0	0
rg06_theta15p195_foilpm8	1	4	2	5	21	13	5	3	0	0	0
rg06_theta15p195_foilpm8	1	4	2	6	42	19	9	6	11	0	0
rg06_theta15p195_foilpm8	1	4	2	7	71	19	15	9	27	0	0
rg06_theta15p195_foilpm8	1	4	3	4	9	0	2	0	0	9	0
rg06_theta15p195_foilpm8	1	4	3	5	26	17	6	6	0	0	0
rg06_theta15p195_foilpm8	1	4	3	6	51	19	11	7	15	0	0
rg06_theta15p195_foilpm8	1	4	3	7	90	19	18	17	41	0	0
rg06_theta15p195_foilpm8	1	4	4	4	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	4	4	5	22	14	5	5	0	0	0
rg06_theta15p195_foilpm8	1	4	4	6	54	19	11	7	18	0	0
rg06_theta15p195_foilpm8	1	4	4	7	80	19	16	11	39	0	0
rg06_theta15p195_foilpm8	1	4	5	4	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	1	4	5	6	47	19	10	7	13	0	0
rg06_theta15p195_foilpm8	1	4	5	7	82	19	17	15	35	0	0
rg06_theta15p195_foilpm8	1	4	6	4	9	0	2	0	0	9	0
rg06_theta15p195_foilpm8	1	4	6	5	15	9	3	2	0	0	0
rg06_theta15p195_foilpm8	1	4	6	6	27	17	6	4	0	0	0
rg06_theta15p195_foilpm8	1	4	6	7	36	19	8	6	2	0	0
rg06_theta15p195_foilpm8	1	4	7	4	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	1	4	7	5	16	10	4	3	0	0	0
rg06_theta15p195_foilpm8	1	4	7	6	25	16	5	4	0	0	0
rg06_theta15p195_foilpm8	1	4	7	7	35	19	7	6	4	0	0
rg06_theta15p195_foilpm8	1	4	8	4	4	0	1	0	0	4	0
rg06_theta15p195_foilpm8	1	4	8	5	5	0	1	0	0	5	0
rg06_theta15p195_foilpm8	1	4	8	6	19	11	4	2	0	0	0
rg06_theta15p195_foilpm8	1	4	8	7	1	0	1	0	0	1	0
rg07_theta12p495_foilpm8	0	0	0	1	7	0	2	0	0	7	0
rg07_theta12p495_foilpm8	0	0	0	2	34	14	7	1	0	0	0
rg07_theta12p495_foilpm8	0	0	0	3	76	24	16	9	6	0	0
rg07_theta12p495_foilpm8	0	0	0	4	104	24	21	7	26	0	0
rg07_theta12p495_foilpm8	0	0	0	5	72	20	15	6	0	0	0
rg07_theta12p495_foilpm8	0	0	0	6	10	0	2	0	0	10	0
rg07_theta12p495_foilpm8	0	0	1	1	6	0	2	0	0	6	0
rg07_theta12p495_foilpm8	0	0	1	2	18	6	4	0	0	0	0
rg07_theta12p495_foilpm8	0	0	1	3	15	0	3	0	0	15	0
rg07_theta12p495_foilpm8	0	0	1	4	25	7	5	0	0	0	0
rg07_theta12p495_foilpm8	0	0	1	5	24	10	5	1	0	0	0
rg07_theta12p495_foilpm8	0	0	1	6	4	0	1	0	0	4	0
rg07_theta12p495_foilpm8	0	0	2	1	16	6	4	0	0	0	0
rg07_theta12p495_foilpm8	0	0	2	2	40	8	8	1	0	0	0
rg07_theta12p495_foilpm8	0	0	2	3	16	0	4	0	0	16	0
rg07_theta12p495_foilpm8	0	0	2	4	74	24	15	10	10	0	0
rg07_theta12p495_foilpm8	0	0	2	5	81	24	17	6	11	0	0
rg07_theta12p495_foilpm8	0	0	2	6	37	21	8	4	0	0	0
rg07_theta12p495_foilpm8	0	0	3	1	19	9	4	3	0	0	0
rg07_theta12p495_foilpm8	0	0	3	2	58	24	12	2	1	0	0
rg07_theta12p495_foilpm8	0	0	3	3	82	24	17	10	9	0	0
rg07_theta12p495_foilpm8	0	0	3	4	78	24	16	10	20	0	0
rg07_theta12p495_foilpm8	0	0	3	5	86	24	18	14	23	0	0
rg07_theta12p495_foilpm8	0	0	3	6	58	24	12	7	11	0	0
rg07_theta12p495_foilpm8	0	0	4	1	21	8	5	0	0	0	0
rg07_theta12p495_foilpm8	0	0	4	2	64	24	13	10	14	0	0
rg07_theta12p495_foilpm8	0	0	4	3	77	24	16	12	20	0	0
rg07_theta12p495_foilpm8	0	0	4	4	27	11	6	3	0	0	0
