method	foil_z_cm	N	target	units	training_count	heldout_count	training_residual_rms	heldout_residual_rms	heldout_change_from_reference_percent
current_XTX	-8.0	204	yptar	mrad	44310	36160	1.1149033524323095	1.0859964871947088	-0.3102242332768457
current_XTX	-8.0	205	xptar	mrad	44310	36160	2.260903786864188	2.2094754612660528	-0.8495037616367385
current_XTX	-8.0	205	ytar	cm	44310	36160	0.15628598116476858	0.15312969896493264	-0.6052366586308366
current_XTX	-8.0	205	yptar	mrad	44310	36160	1.1149300867553926	1.08605853504171	-0.3045285095546246
current_XTX	-8.0	206	xptar	mrad	44310	36160	2.2613032593843627	2.20959188588846	-0.8442791916931425
current_XTX	-8.0	206	ytar	cm	44310	36160	0.15624432493031093	0.1530775308105314	-0.6390984202336858
current_XTX	-8.0	206	yptar	mrad	44310	36160	1.1150484724303473	1.0862103052247531	-0.29059666383132177
current_XTX	-8.0	207	xptar	mrad	44310	36160	2.261315072400032	2.2095176169809725	-0.847612018493693
current_XTX	-8.0	207	ytar	cm	44310	36160	0.15631030127146966	0.1531470404784821	-0.593980477453182
current_XTX	-8.0	207	yptar	mrad	44310	36160	1.1152617977437154	1.0864883305187119	-0.265075145540028
current_XTX	-8.0	208	xptar	mrad	44310	36160	2.2612702531763755	2.2097194498358275	-0.838554743105524
current_XTX	-8.0	208	ytar	cm	44310	36160	0.15617009962768685	0.15298765692268534	-0.6974345488449885
current_XTX	-8.0	208	yptar	mrad	44310	36160	1.1149823489296393	1.0861214279611773	-0.29875521183870823
current_XTX	-8.0	209	xptar	mrad	44310	36160	2.261191231284849	2.209669874083988	-0.8407794613621622
current_XTX	-8.0	209	ytar	cm	44310	36160	0.15629766140302154	0.15312626122906559	-0.6074680542728639
current_XTX	-8.0	209	yptar	mrad	44310	36160	1.1150364850310892	1.0861468920674329	-0.29641771712979326
current_XTX	-8.0	210	xptar	mrad	44310	36160	2.2613818271046013	2.2096432616336505	-0.8419736985027626
current_XTX	-8.0	210	ytar	cm	44310	36160	0.15623285901720838	0.15305985498812016	-0.6505715975291704
current_XTX	-8.0	210	yptar	mrad	44310	36160	1.114931785885615	1.0860698559061621	-0.30348930321093537
current_XTX	-3.0	1	xptar	mrad	25505	8218	29.7902398028925	29.311600226146417	1312.0065601042202
current_XTX	-3.0	1	ytar	cm	25505	8218	0.6603632606503657	0.5919217010296722	313.2775518249128
current_XTX	-3.0	1	yptar	mrad	25505	8218	12.80754509523769	13.0724149161648	1073.6640360942629
current_XTX	-3.0	2	xptar	mrad	25505	8218	29.7117161931536	29.26585643015261	1309.8029772384266
current_XTX	-3.0	2	ytar	cm	25505	8218	0.6615660352422374	0.5884612601444086	310.8614847423766
current_XTX	-3.0	2	yptar	mrad	25505	8218	12.772193561732692	12.984743642057527	1065.7927573689349
current_XTX	-3.0	3	xptar	mrad	25505	8218	7.303467045663523	6.77280143959253	226.2612750312211
current_XTX	-3.0	3	ytar	cm	25505	8218	0.6615569865781453	0.5880226180485161	310.555226446385
current_XTX	-3.0	3	yptar	mrad	25505	8218	12.7701018076137	12.984198709339962	1065.7438323664164
current_XTX	-3.0	4	xptar	mrad	25505	8218	7.268788254524058	6.74429850782341	224.8882238729871
current_XTX	-3.0	4	ytar	cm	25505	8218	0.711974126279919	0.6601872960589922	360.94033887683406
current_XTX	-3.0	4	yptar	mrad	25505	8218	11.78497868319215	12.347668724843164	1008.595068691869
current_XTX	-3.0	5	xptar	mrad	25505	8218	7.2692968833873906	6.747111641452724	225.02373892874647
current_XTX	-3.0	5	ytar	cm	25505	8218	0.7463080059337961	0.704620042294948	391.96311866900953
current_XTX	-3.0	5	yptar	mrad	25505	8218	2.0515340035805285	1.954770003246572	75.50263408556613
current_XTX	-3.0	6	xptar	mrad	25505	8218	7.244294209360386	6.7300540949340455	224.20203805271677
current_XTX	-3.0	6	ytar	cm	25505	8218	0.747257320195603	0.7023197623721351	390.3570716980023
current_XTX	-3.0	6	yptar	mrad	25505	8218	2.053001040189685	1.9496547152945138	75.04337468000877
current_XTX	-3.0	7	xptar	mrad	25505	8218	2.913036912346791	3.036292528955517	46.26512835202745
current_XTX	-3.0	7	ytar	cm	25505	8218	0.7472620289084293	0.7023335085064789	390.36666919837916
current_XTX	-3.0	7	yptar	mrad	25505	8218	2.0527270227444627	1.9484721959194655	74.93720604388609
current_XTX	-3.0	8	xptar	mrad	25505	8218	2.7788112077683733	2.885811551945917	39.01611686616147
current_XTX	-3.0	8	ytar	cm	25505	8218	0.7445090632847302	0.6979801290541059	387.32715569665766
current_XTX	-3.0	8	yptar	mrad	25505	8218	2.0424101849340492	1.935469465994822	73.76979844693703
current_XTX	-3.0	9	xptar	mrad	25505	8218	2.7853952972789346	2.8871551849222947	39.080842727676355
current_XTX	-3.0	9	ytar	cm	25505	8218	0.744513054146188	0.7192118915026897	402.15109404934026
current_XTX	-3.0	9	yptar	mrad	25505	8218	2.0378758408572297	1.9793394514911362	77.70852167223279
current_XTX	-3.0	10	xptar	mrad	25505	8218	2.780749733211491	2.881606893873817	38.8135689078448
current_XTX	-3.0	10	ytar	cm	25505	8218	0.7443448146423888	0.718802977949346	401.8655921122767
current_XTX	-3.0	10	yptar	mrad	25505	8218	2.0381010143819562	1.980586285225514	77.82046456284735
current_XTX	-3.0	11	xptar	mrad	25505	8218	2.761194674935858	2.860106079751741	37.77782570877945
current_XTX	-3.0	11	ytar	cm	25505	8218	0.7209861495176937	0.7006586489633734	389.19728843328613
current_XTX	-3.0	11	yptar	mrad	25505	8218	1.985936778104362	1.940164769430967	74.19135091577269
current_XTX	-3.0	12	xptar	mrad	25505	8218	2.711302228998342	2.775738221668542	33.71363377943011
current_XTX	-3.0	12	ytar	cm	25505	8218	0.2452395419427615	0.23979688956226458	67.42530520696994
current_XTX	-3.0	12	yptar	mrad	25505	8218	1.2006021166242746	1.1873678591799708	6.603941419464721
current_XTX	-3.0	13	xptar	mrad	25505	8218	2.710658869343877	2.777964236649159	33.82086599231755
current_XTX	-3.0	13	ytar	cm	25505	8218	0.23741704632175967	0.22977259990417462	60.426383083532656
current_XTX	-3.0	13	yptar	mrad	25505	8218	1.1931133214046592	1.177897502414381	5.7536763983468076
current_XTX	-3.0	14	xptar	mrad	25505	8218	2.678416350708007	2.74080348018179	32.030747694253606
current_XTX	-3.0	14	ytar	cm	25505	8218	0.23744756386495586	0.22979833031241964	60.444347959813506
current_XTX	-3.0	14	yptar	mrad	25505	8218	1.192648144614871	1.1778312759381042	5.747730470686041
current_XTX	-3.0	15	xptar	mrad	25505	8218	2.664659289842697	2.722357365108763	31.142156307546642
current_XTX	-3.0	15	ytar	cm	25505	8218	0.2360707101093678	0.22793036864683225	59.140144003929066
current_XTX	-3.0	15	yptar	mrad	25505	8218	1.1920408747256792	1.1784291825815987	5.801411563958525
current_XTX	-3.0	16	xptar	mrad	25505	8218	2.6649882225550714	2.7226161247357	31.154621348278155
current_XTX	-3.0	16	ytar	cm	25505	8218	0.23561604038275571	0.22715466489350516	58.598550499993074
current_XTX	-3.0	16	yptar	mrad	25505	8218	1.1910129319732188	1.1770281676276084	5.6756260165998995
current_XTX	-3.0	17	xptar	mrad	25505	8218	2.3635324038175787	2.37158484917066	14.24464509056933
current_XTX	-3.0	17	ytar	cm	25505	8218	0.23557669742060405	0.22719525730133633	58.626891969653606
current_XTX	-3.0	17	yptar	mrad	25505	8218	1.1910080225889357	1.1768287683456131	5.657723603954512
current_XTX	-3.0	18	xptar	mrad	25505	8218	2.3423169039579883	2.39990451807869	15.608868059278102
current_XTX	-3.0	18	ytar	cm	25505	8218	0.233334274075293	0.22576362979049497	57.627334913751625
current_XTX	-3.0	18	yptar	mrad	25505	8218	1.187934127857241	1.1738676724689687	5.39187129126919
current_XTX	-3.0	19	xptar	mrad	25505	8218	2.3421402651536787	2.3997383796058642	15.600864790548119
current_XTX	-3.0	19	ytar	cm	25505	8218	0.23227818402525247	0.2244018200529883	56.67652437007828
current_XTX	-3.0	19	yptar	mrad	25505	8218	1.187333314525428	1.1737802626181548	5.384023483579603
current_XTX	-3.0	20	xptar	mrad	25505	8218	2.344220970476716	2.4039744525971476	15.804926077090808
current_XTX	-3.0	20	ytar	cm	25505	8218	0.2322290165206299	0.2243909847072621	56.66895917159491
current_XTX	-3.0	20	yptar	mrad	25505	8218	1.1874603931725929	1.1737984963304238	5.385660537824877
current_XTX	-3.0	21	xptar	mrad	25505	8218	2.3437971881331716	2.4021862655510136	15.718785033259897
current_XTX	-3.0	21	ytar	cm	25505	8218	0.23042115337750518	0.22442924277332968	56.69567081243263
current_XTX	-3.0	21	yptar	mrad	25505	8218	1.1857742748923548	1.173955063076916	5.399717371300916
current_XTX	-3.0	22	xptar	mrad	25505	8218	2.3417682686097043	2.3984574071206146	15.539157427642959
