setting	construction	foil_lab_z_cm	lab_X_cm	lab_Y_cm	xscol	yscol	vertex_x_cm	vertex_y_cm	vertex_z_cm	xt_cm	yt_cm	p_slope	q_slope	sieve_x_cm	sieve_y_cm	dx_cm	dy_cm	dx_mm	dy_mm	setting_offset_x_cm	setting_offset_y_cm	dx_after_offset_cm	dy_after_offset_cm	dx_after_offset_mm	dy_after_offset_mm	dxt_cm	dyt_cm	dp_slope	dq_slope	dp_mrad	dq_mrad
HMS_15p195_code_defaults	A_endpoint	0.0	0.2	0.0	4	2	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.1339877548384913	0.11207823090117687	0.0007975461597529243	-0.018809989469649863	0.0	-3.0480000000000005	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	0.2	0.0	4	2	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11207792322791596	0.0	-0.018815858745380862	-0.13402956300000002	-3.048986345996069	-0.13402956300000002	-0.000986345996068838	-1.3402956300000002	-0.009863459960688381	-0.13402956300000002	0.0	0.0	-0.000986345996068838	0.0	-0.009863459960688381	-4.180816150872735e-05	-3.0767326091030167e-07	-0.0007975461597529243	-5.869275730999157e-06	-0.7975459906519677	-0.005867199175980942
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	0.2	0.0	4	2	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11207823090117687	0.0007975461597529243	-0.018809989469649863	-4.180816150872735e-05	-3.0480000000000005	-4.180816150872735e-05	-4.440892098500626e-16	-0.0004180816150872735	-4.440892098500626e-15	0.0	0.0	-4.180816150872735e-05	-4.440892098500626e-16	-0.0004180816150872735	-4.440892098500626e-15	-4.180816150872735e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	0.2	0.0	4	6	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.1339877548384913	0.11397977073203665	0.0007975461597529243	0.01746440612659502	0.0	3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	0.2	0.0	4	6	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11398005639571507	0.0	0.017469855540333423	-0.13402956300000002	3.04891578717173	-0.13402956300000002	0.0009157871717300203	-1.3402956300000002	0.009157871717300203	-0.13402956300000002	0.0	0.0	0.0009157871717300203	0.0	0.009157871717300203	-4.180816150872735e-05	2.856636784204225e-07	-0.0007975461597529243	5.449413738402298e-06	-0.7975459906519677	0.005447751625774211
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	0.2	0.0	4	6	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11397977073203665	0.0007975461597529243	0.01746440612659502	-4.180816150872735e-05	3.048	-4.180816150872735e-05	0.0	-0.0004180816150872735	0.0	0.0	0.0	-4.180816150872735e-05	0.0	-0.0004180816150872735	0.0	-4.180816150872735e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	0.2	0.0	0	0	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13715698788992425	0.11112746098574698	-0.05965977983398855	-0.036947187267772304	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	0.2	0.0	0	0	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11112685664401642	-0.060476190476190475	-0.03695871588823801	-10.294029563	-6.097937412579968	-0.13402956300000035	-0.0019374125799682673	-1.3402956300000035	-0.019374125799682673	-0.13402956300000002	0.0	-3.3306690738754696e-16	-0.0019374125799682673	-3.3306690738754696e-15	-0.019374125799682673	0.003127424889924235	-6.04341730561786e-07	-0.0008164106422019271	-1.1528620465703354e-05	-0.8134754457928897	-0.011512899363984308
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	0.2	0.0	0	0	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11112746098574698	-0.05965977983398855	-0.036947187267772304	-10.156872575110077	-6.096	0.003127424889923347	0.0	0.03127424889923347	0.0	0.0	0.0	0.003127424889923347	0.0	0.03127424889923347	0.0	0.003127424889924235	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	0.2	0.0	8	8	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13081852178705833	0.11493054064746654	0.0612548721534944	0.035601603924717465	10.160000000000002	6.096000000000001	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	0.2	0.0	8	8	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11493112297961461	0.060476190476190475	0.035612712683190564	10.025970437	6.0978668537556295	-0.13402956300000035	0.0018668537556294496	-1.3402956300000035	0.018668537556294496	-0.13402956300000002	0.0	-3.3306690738754696e-16	0.0018668537556294496	-3.3306690738754696e-15	0.018668537556294496	-0.00321104121294169	5.823321480719068e-07	-0.0007786816773039246	1.1108758473099556e-05	-0.7758075719414143	0.011094691849115879
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	0.2	0.0	8	8	-0.13402956300000002	0.11306426922398478	-0.05242099281336125	-0.13402956300000002	0.11493054064746654	0.0612548721534944	0.035601603924717465	10.15678895878706	6.096000000000001	-0.0032110412129409127	8.881784197001252e-16	-0.03211041212940913	8.881784197001252e-15	0.0	0.0	-0.0032110412129409127	8.881784197001252e-16	-0.03211041212940913	8.881784197001252e-15	-0.00321104121294169	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	4	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06599102816198228	-0.2730366747809281	-0.0003928037390594184	0.0016252183022674289	0.0	-5.551115123125783e-17	0.0	-5.551115123125783e-17	0.0	-5.551115123125783e-16	0.0	0.0	0.0	-5.551115123125783e-17	0.0	-5.551115123125783e-16	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	4	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366481973824	0.0	0.0016247111858570522	0.06597043699999999	-8.51689733976091e-05	0.06597043699999999	-8.51689733976091e-05	0.6597043699999999	-0.0008516897339760909	-0.13402956300000002	0.0	0.2	-8.51689733976091e-05	2.0	-0.0008516897339760909	-2.0591161982289052e-05	2.6583545698066757e-08	0.0003928037390594184	-5.071164103766321e-07	0.3928037188568984	-0.0005071150713340401
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	4	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366747809281	-0.0003928037390594184	0.0016252183022674289	-2.0591161982289052e-05	-5.551115123125783e-17	-2.0591161982289052e-05	-5.551115123125783e-17	-0.00020591161982289052	-5.551115123125783e-16	0.0	0.0	-2.0591161982289052e-05	-5.551115123125783e-17	-0.00020591161982289052	-5.551115123125783e-16	-2.0591161982289052e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	2	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06757663389125856	-0.2730366747809281	-0.030640337106495583	0.0016252183022674289	-5.079999999999999	-5.551115123125783e-17	8.881784197001252e-16	-5.551115123125783e-17	8.881784197001252e-15	-5.551115123125783e-16	0.0	0.0	8.881784197001252e-16	-5.551115123125783e-17	8.881784197001252e-15	-5.551115123125783e-16	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	2	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366481973824	-0.030238095238095238	0.0016247111858570522	-5.014029563	-8.51689733976091e-05	0.06597043699999983	-8.51689733976091e-05	0.6597043699999983	-0.0008516897339760909	-0.13402956300000002	0.0	0.19999999999999984	-8.51689733976091e-05	1.9999999999999984	-0.0008516897339760909	-0.0016061968912585711	2.6583545698066757e-08	0.0004022418684003458	-5.071164103766321e-07	0.4018695124603719	-0.0005071150713340401
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	2	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366747809281	-0.030640337106495583	0.0016252183022674289	-5.081606196891258	-5.551115123125783e-17	-0.0016061968912577385	-5.551115123125783e-17	-0.016061968912577385	-5.551115123125783e-16	0.0	0.0	-0.0016061968912577385	-5.551115123125783e-17	-0.016061968912577385	-5.551115123125783e-16	-0.0016061968912585711	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	6	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06440542243270601	-0.2730366747809281	0.02985472962837675	0.0016252183022674289	5.08	-5.551115123125783e-17	0.0	-5.551115123125783e-17	0.0	-5.551115123125783e-16	0.0	0.0	0.0	-5.551115123125783e-17	0.0	-5.551115123125783e-16	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	6	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366481973824	0.030238095238095238	0.0016247111858570522	5.145970437	-8.51689733976091e-05	0.06597043699999983	-8.51689733976091e-05	0.6597043699999983	-0.0008516897339760909	-0.13402956300000002	0.0	0.19999999999999984	-8.51689733976091e-05	1.9999999999999984	-0.0008516897339760909	0.0015650145672939791	2.6583545698066757e-08	0.0003833656097184876	-5.071164103766321e-07	0.38301981976863675	-0.0005071150713340401
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	6	4	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2730366747809281	0.02985472962837675	0.0016252183022674289	5.0815650145672935	-5.551115123125783e-17	0.0015650145672934102	-5.551115123125783e-17	0.0156501456729341	-5.551115123125783e-16	0.0	0.0	0.0015650145672934102	-5.551115123125783e-17	0.0156501456729341	-5.551115123125783e-16	0.0015650145672939791	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	4	2	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06599102816198228	-0.27208531134336233	-0.0003928037390594184	-0.016523301718194272	0.0	-3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	4	2	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.27208558161348284	0.0	-0.01651814595700009	0.06597043699999999	-3.0471341023894984	0.06597043699999999	0.0008658976105015981	0.6597043699999999	0.00865897610501598	-0.13402956300000002	0.0	0.2	0.0008658976105015981	2.0	0.00865897610501598	-2.0591161982289052e-05	-2.7027012050595545e-07	0.0003928037390594184	5.155761194180347e-06	0.3928037188568984	0.00515435439397624
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	4	2	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.27208531134336233	-0.0003928037390594184	-0.016523301718194272	-2.0591161982289052e-05	-3.048	-2.0591161982289052e-05	0.0	-0.00020591161982289052	0.0	0.0	0.0	-2.0591161982289052e-05	0.0	-0.00020591161982289052	0.0	-2.0591161982289052e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	4	6	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06599102816198228	-0.2739880382184938	-0.0003928037390594184	0.01977373832272913	0.0	3.048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	4	6	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2739877147812819	0.0	0.019767568328714197	0.06597043699999999	3.0469637644427037	0.06597043699999999	-0.0010362355572963722	0.6597043699999999	-0.010362355572963722	-0.13402956300000002	0.0	0.2	-0.0010362355572963722	2.0	-0.010362355572963722	-2.0591161982289052e-05	3.2343721190208896e-07	0.0003928037390594184	-6.169994014933178e-06	0.3928037188568984	-0.006167583237792762
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	4	6	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2739880382184938	-0.0003928037390594184	0.01977373832272913	-2.0591161982289052e-05	3.048	-2.0591161982289052e-05	0.0	-0.00020591161982289052	0.0	0.0	0.0	-2.0591161982289052e-05	0.0	-0.00020591161982289052	0.0	-2.0591161982289052e-05	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	0	0	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06916223962053485	-0.27113394790579654	-0.06088787047393176	-0.03467182173865597	-10.16	-6.095999999999999	0.0	8.881784197001252e-16	0.0	8.881784197001252e-15	0.0	0.0	0.0	8.881784197001252e-16	0.0	8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	0	0	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2711345150295833	-0.060476190476190475	-0.034661003099857236	-10.094029563	-6.0941830358055995	0.06597043700000071	0.0018169641944005832	0.6597043700000071	0.018169641944005832	-0.13402956300000002	0.0	0.20000000000000073	0.0018169641944005832	2.000000000000007	0.018169641944005832	-0.003191802620534853	-5.671237867654888e-07	0.00041167999774128355	1.0818638798731905e-05	0.41016962081982106	0.010805652995465875
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	0	0	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.27113394790579654	-0.06088787047393176	-0.03467182173865597	-10.163191802620535	-6.095999999999999	-0.003191802620534645	8.881784197001252e-16	-0.03191802620534645	8.881784197001252e-15	0.0	0.0	-0.003191802620534645	8.881784197001252e-16	-0.03191802620534645	8.881784197001252e-15	-0.003191802620534853	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	0.0	-0.2	-0.2	8	8	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06281981670342973	-0.2749394016560596	0.060102262995812915	0.03792225834319083	10.159999999999998	6.096	-1.7763568394002505e-15	0.0	-1.7763568394002505e-14	0.0	0.0	0.0	-1.7763568394002505e-15	0.0	-1.7763568394002505e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	0.0	-0.2	-0.2	8	8	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.27493878136518146	0.060476190476190475	0.03791042547157134	10.225970437	6.094012697858805	0.06597043700000071	-0.0019873021411953573	0.6597043700000071	-0.019873021411953573	-0.13402956300000002	0.0	0.20000000000000073	-0.0019873021411953573	2.000000000000007	-0.019873021411953573	0.003150620296570261	6.202908781616223e-07	0.00037392748037756024	-1.1832871619488206e-05	0.37257325025442933	-0.011815884524972453
HMS_15p195_code_defaults	C_HCANA_coordinate_step	0.0	-0.2	-0.2	8	8	0.06597043699999999	-0.27295147922398477	0.05242099281336124	0.06597043699999999	-0.2749394016560596	0.060102262995812915	0.03792225834319083	10.16315062029657	6.096	0.0031506202965694285	0.0	0.031506202965694285	0.0	0.0	0.0	0.0031506202965694285	0.0	0.031506202965694285	0.0	0.003150620296570261	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	4	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	2.1140454949120118	0.0008362230246087841	-0.012583604136381024	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-16	-4.440892098500626e-15	0.0	0.0	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-16	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	4	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.13402956300000002	2.1140454949120113	0.0	-0.012583604136381021	-0.13402956300000002	0.0	-0.13402956300000002	0.0	-1.3402956300000002	0.0	-0.13402956300000002	0.0	0.0	0.0	0.0	0.0	0.006455905134275686	-4.440892098500626e-16	-0.0008362230246087841	3.469446951953614e-18	-0.8362228296939346	3.469446951953614e-15
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	4	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	2.1140454949120118	0.0008362230246087841	-0.012583604136381024	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-16	-4.440892098500626e-15	0.0	0.0	2.7755575615628914e-17	-4.440892098500626e-16	2.7755575615628914e-16	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	2	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.10420680234727853	2.1140454949120118	-0.030858373823495707	-0.012583604136381024	-5.08	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	2	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.11066270748155424	2.1140454949120113	-0.031694596848104495	-0.012583604136381021	-5.214029563000001	0.0	-0.13402956300000124	0.0	-1.3402956300000124	0.0	-0.13402956300000002	0.0	-1.2212453270876722e-15	0.0	-1.2212453270876722e-14	0.0	0.0064559051342757134	-4.440892098500626e-16	-0.0008362230246087878	3.469446951953614e-18	-0.8354057667127636	3.469446951953614e-15
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	2	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.10420680234727853	2.1140454949120118	-0.030858373823495707	-0.012583604136381024	-5.08	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	6	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.38517773861583	2.1140454949120118	0.03253081987271328	-0.012583604136381024	5.08	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	6	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.3787218334815543	2.1140454949120113	0.031694596848104495	-0.012583604136381021	4.945970437000001	0.0	-0.13402956299999946	0.0	-1.3402956299999946	0.0	-0.13402956300000002	0.0	5.551115123125783e-16	0.0	5.551115123125783e-15	0.0	0.006455905134275686	-4.440892098500626e-16	-0.0008362230246087843	3.469446951953614e-18	-0.8353615295702068	3.469446951953614e-15
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	6	4	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.38517773861583	2.1140454949120118	0.03253081987271328	-0.012583604136381024	5.08	-4.440892098500626e-16	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	-4.440892098500626e-16	0.0	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	4	2	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	2.2608608572009445	0.0008362230246087841	-0.031600362245243714	2.7755575615628914e-17	-3.0479999999999996	2.7755575615628914e-17	4.440892098500626e-16	2.7755575615628914e-16	4.440892098500626e-15	0.0	0.0	2.7755575615628914e-17	4.440892098500626e-16	2.7755575615628914e-16	4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	4	2	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.13402956300000002	2.260860857200944	0.0	-0.031600362245243714	-0.13402956300000002	-3.048	-0.13402956300000002	0.0	-1.3402956300000002	0.0	-0.13402956300000002	0.0	0.0	0.0	0.0	0.0	0.006455905134275686	-4.440892098500626e-16	-0.0008362230246087841	0.0	-0.8362228296939346	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	4	2	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	2.2608608572009445	0.0008362230246087841	-0.031600362245243714	2.7755575615628914e-17	-3.0479999999999996	2.7755575615628914e-17	4.440892098500626e-16	2.7755575615628914e-16	4.440892098500626e-15	0.0	0.0	2.7755575615628914e-17	4.440892098500626e-16	2.7755575615628914e-16	4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	4	6	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	1.9672301326230794	0.0008362230246087841	0.00643315397248167	2.7755575615628914e-17	3.048	2.7755575615628914e-17	0.0	2.7755575615628914e-16	0.0	0.0	0.0	2.7755575615628914e-17	0.0	2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	4	6	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.13402956300000002	1.967230132623079	0.0	0.006433153972481673	-0.13402956300000002	3.048	-0.13402956300000002	0.0	-1.3402956300000002	0.0	-0.13402956300000002	0.0	0.0	0.0	0.0	0.0	0.006455905134275686	-4.440892098500626e-16	-0.0008362230246087841	2.6020852139652106e-18	-0.8362228296939346	2.6020852139652106e-15
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	4	6	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.1404854681342757	1.9672301326230794	0.0008362230246087841	0.00643315397248167	2.7755575615628914e-17	3.048	2.7755575615628914e-17	0.0	2.7755575615628914e-16	0.0	0.0	0.0	2.7755575615628914e-17	0.0	2.7755575615628914e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	0	0	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.3488990728288327	2.4076762194898773	-0.06255297067160019	-0.05061712035410641	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	0	0	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.3553549779631085	2.407676219489877	-0.06338919369620899	-0.05061712035410641	-10.294029563000002	-6.096	-0.13402956300000213	0.0	-1.3402956300000213	0.0	-0.13402956300000002	0.0	-2.1094237467877974e-15	0.0	-2.1094237467877974e-14	0.0	0.006455905134275797	-4.440892098500626e-16	-0.0008362230246087982	0.0	-0.8329201509289924	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	0	0	-0.13402956300000002	2.0168961075344503	7.720314968959391	0.3488990728288327	2.4076762194898773	-0.06255297067160019	-0.05061712035410641	-10.16	-6.096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.0	8	8	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.6298700090973842	1.820414770334147	0.06422541672081777	0.025449912081344367	10.160000000000002	6.096000000000001	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.0	8	8	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.6234141039631085	1.8204147703341464	0.06338919369620899	0.025449912081344367	10.025970437000002	6.096	-0.13402956299999857	0.0	-1.3402956299999857	0.0	-0.13402956300000002	0.0	1.4432899320127035e-15	0.0	1.4432899320127035e-14	0.0	0.006455905134275741	-4.440892098500626e-16	-0.0008362230246087843	0.0	-0.8328322069717509	0.0
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.0	8	8	-0.13402956300000002	2.0168961075344503	7.720314968959391	-0.6298700090973842	1.820414770334147	0.06422541672081777	0.025449912081344367	10.160000000000002	6.096000000000001	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	1.7763568394002505e-15	8.881784197001252e-16	1.7763568394002505e-14	8.881784197001252e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	A_endpoint	8.0	0.0	0.2	4	4	-0.33402956300000003	2.0168961075344503	7.720314968959391	-0.3501190220902424	2.1140454949120118	0.002084041798156205	-0.012583604136381024	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-16	-4.440892098500626e-15	0.0	0.0	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-16	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
HMS_15p195_code_defaults	B_fit_target	8.0	0.0	0.2	4	4	-0.33402956300000003	2.0168961075344503	7.720314968959391	-0.33402956300000003	2.1140454949120113	0.0	-0.012583604136381021	-0.33402956300000003	0.0	-0.33402956300000003	0.0	-3.3402956300000004	0.0	-0.13402956300000002	0.0	-0.2	0.0	-2.0	0.0	0.016089459090242397	-4.440892098500626e-16	-0.002084041798156205	3.469446951953614e-18	-2.0840387810062975	3.469446951953614e-15
HMS_15p195_code_defaults	C_HCANA_coordinate_step	8.0	0.0	0.2	4	4	-0.33402956300000003	2.0168961075344503	7.720314968959391	-0.3501190220902424	2.1140454949120118	0.002084041798156205	-0.012583604136381024	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-16	-4.440892098500626e-15	0.0	0.0	5.551115123125783e-17	-4.440892098500626e-16	5.551115123125783e-16	-4.440892098500626e-15	0.0	0.0	0.0	0.0	0.0	0.0
